experiment,method,mesh,seed,num_query_points,valid_points,walks_per_point,epsilon,min_samples,max_samples,batch_size,target_rse,elapsed_seconds,rmse,mae,mean_relative_error,mean_std_error,mean_sample_variance,mean_samples_used,median_samples_used,min_samples_used,max_samples_used,mean_steps,diverged_count,star_queries,fast_only_star_queries,exact_star_queries,refinement_ratio
neumann_sanity,sphere_cube,experiments/generated/inner_sphere.obj,383282,30,28,32,9.99999975e-05,8,32,8,0.100000001,0.0779211,0.182147963559,0.138862089703,1.1880837043,0.124277999026,0.583394954447,32,32,32,32,66.9955357143,0,60028,55299,4729,0.0787799027121
antithetic_compare,normal,./spot/spot_triangulated.obj,55210,30,29,32,9.99999975e-05,8,32,8,0.100000001,0.0726653,0.0604715725755,0.0521848228567,0.121378070889,0.0684995824032,0.176394894634,32,32,32,32,24.7747844828,0,22991,21059,1932,0.0840328824323
antithetic_compare,antithetic,./spot/spot_triangulated.obj,55210,30,29,32,9.99999975e-05,8,32,8,0.100000001,0.0755953,0.0544927002587,0.0442130456454,0.0824089734145,0.0521167283175,0.0487696884995,32,32,32,32,25.1120689655,0,23304,21390,1914,0.082131822863
antithetic_compare,normal,./spot/spot_triangulated.obj,56219,30,28,32,9.99999975e-05,8,32,8,0.100000001,0.0817956,0.0776859407085,0.0611648845619,0.482659356413,0.0683253920122,0.182117213669,32,32,32,32,25.5457589286,0,22889,21103,1786,0.0780287474333
antithetic_compare,antithetic,./spot/spot_triangulated.obj,56219,30,28,32,9.99999975e-05,8,32,8,0.100000001,0.0690908,0.0620156074308,0.0448923391689,0.30093584079,0.0520702870812,0.0503710179349,32,32,32,32,25.1607142857,0,22544,20740,1804,0.0800212916962
antithetic_compare,normal,./spot/spot_triangulated.obj,57228,30,26,32,9.99999975e-05,8,32,8,0.100000001,0.0656974,0.0753773331479,0.0522357744093,0.18863159099,0.0615629643703,0.158762416914,32,32,32,32,24.4483173077,0,20341,18609,1732,0.0851482228012
antithetic_compare,antithetic,./spot/spot_triangulated.obj,57228,30,26,32,9.99999975e-05,8,32,8,0.100000001,0.0674544,0.0409633407454,0.0299525456861,0.0606135729587,0.0476558355328,0.0429845646677,32,32,32,32,24.7764423077,0,20614,18948,1666,0.0808188609683
adaptive_compare,fixed,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,11337728,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.8683195,0.0118202803684,0.00903854020871,0.153574406849,0.0145025404287,0.0163832604987,64,64,64,64,20.6234375,0,26398,23945,2453,0.0929237063414
adaptive_compare,old_absolute_stderr,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,11337728,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.8174553,0.0118202803684,0.00903854020871,0.153574406849,0.0145025404287,0.0163832604987,64,64,64,64,20.6234375,0,26398,23945,2453,0.0929237063414
adaptive_compare,relative_stderr,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,11337728,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.5403069,0.0194568769305,0.0137936154846,0.168732968244,0.016015968367,0.0140316788864,38.4,44,8,64,20.0291666985,0,16973,15482,1491,0.0878454015201
