point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
81,-0.169174924,-0.105908424,0.0292242616,-0.245859101,-0.256563723,0.0107046217,0.00783462171,0.0204399731,333,333,23.5195198,1
82,0.1658324,-0.00364455581,-0.105079755,0.0571080893,0.0577754937,0.000667404383,0.00568493875,0.0207808129,643,643,23.8211517,1
83,0.172670454,-0.0918120295,0.0695100725,0.150368497,0.144405842,0.00596265495,0.0066354,0.0247880649,563,563,22.8028412,1
84,-0.066225037,-0.160088286,-0.0650972128,-0.291410536,-0.289524615,0.00188592076,0.00575348316,0.0244959034,740,740,23.1364861,1
85,-0.0658861101,-0.00629773736,0.0632237196,-0.00896012783,-0.013601142,0.00464101415,0.00589123694,0.0355396345,1024,1024,26.6689453,1
86,0.0782472789,0.0545205772,-0.175634578,-0.0428667217,-0.0507477634,0.00788104162,0.0052198167,0.0204621125,751,751,23.4447403,1
87,-0.112518825,0.0608970225,-0.0595926791,-0.111214481,-0.110873029,0.000341452658,0.00527292909,0.0284710731,1024,1024,26.1259766,1
88,-0.0859622508,-0.12045601,0.139726669,-0.0666915923,-0.0721975118,0.00550591946,0.00519055827,0.0275884997,1024,1024,22.5263672,1
89,-0.191822469,-0.145567343,-0.140017092,-0.477406919,-0.490310103,0.0129031837,0.0055998629,0.00517414697,165,165,18.4787884,1
90,0.00133760273,0.032738924,-0.11752066,-0.0834441334,-0.0868728757,0.00342874229,0.00617614528,0.0351313353,921,921,24.480999,1
91,0.176818281,-0.139510214,-0.114652134,-0.0773440674,-0.0800610855,0.00271701813,0.00473094266,0.0153986905,688,688,20.5537796,1
92,0.0768230557,0.107164085,-0.138172224,0.0458149165,0.0388925858,0.00692233071,0.00670355931,0.0244910512,545,545,22.6880741,1
93,-0.163294256,0.10835588,-0.101655737,-0.156594113,-0.157725558,0.00113144517,0.00531206001,0.0186520871,661,661,23.3494701,1
94,0.156449288,0.138111472,0.184584111,0.479144871,0.484573781,0.00542891026,0.00371086784,0.00627936609,456,456,19.9232464,1
95,0.119075239,-0.0987686962,0.176617324,0.196923867,0.19773826,0.000814393163,0.00780497072,0.017300589,284,284,22.080986,1
