benchmark_name,walks_per_point,epsilon,zombie_rmse,wost_rmse,rmse_ratio_zombie_over_wost,zombie_mean_steps,wost_mean_steps,zombie_elapsed_seconds,wost_elapsed_seconds
neumann_convergence,16,0.0001,0.533729284133528,0.252166229274,2.1165771708216563,354.5370879120879,107.886968085,4.0772642000811175,0.270149
neumann_convergence,64,0.0001,0.3104534890845761,0.193346528863,1.6056843167045158,366.77335164835165,104.427859043,16.89507450000383,1.1419653
neumann_convergence,256,0.0001,0.18425652991493927,0.174415557807,1.0564225590404546,367.9245793269231,107.587807513,65.30400929995812,4.5655354
neumann_convergence,1024,0.0001,0.08006727668613896,0.167100395266,0.47915671628833234,367.8218256353022,106.164197557,259.0323850000277,17.8584086
neumann_epsilon,256,0.01,0.1928333424689296,0.626926253784,0.30758536798391606,353.1061862244898,11.7073131443,86.84700549999252,1.411499
neumann_epsilon,256,0.001,0.17747226661621807,0.234213797681,0.7577361725628816,361.4249043367347,38.6160196521,82.77920819993597,2.4675736
neumann_epsilon,256,0.0001,0.15249043997697584,0.186773210442,0.8164470676287368,369.3482541454082,102.306580219,70.15954799996689,5.052599
neumann_epsilon,256,1e-05,0.14985249612523954,0.187684264972,0.7984286596833013,379.05440848214283,134.841293492,64.91612119995989,5.5610203
neumann_mixed_grid,256,0.0001,0.14018448465531044,0.140543223389,0.997447484659601,243.84703189036884,58.7313892802,236.28494439995848,4.3739128
