mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,0,0.175492898,0.508770585,0.363037527,1.56492317,1.04730105,0.517622113,0.0329834186,1.11401558,1024,78.3105469,0,0.00100000005,1024,80190,72216,7974,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,1,-0.58936739,1.04223657,-0.397771597,0.0652506426,0.05509758,0.0101530626,0.0122241639,0.153016508,1024,21.1142578,0,0.00100000005,1024,21621,19129,2492,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,2,-0.509847581,-0.204413399,0.943444848,0.154514939,0.229183853,0.0746689141,0.0208629593,0.445709378,1024,35.9082031,0,0.00100000005,1024,36770,32896,3874,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,3,0.291887581,0.18905288,0.999933839,1.63515437,1.4808743,0.154280066,0.0152968792,0.239610389,1024,30.7597656,0,0.00100000005,1024,31498,28022,3476,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,4,0.699681878,-0.629527569,-0.101833299,0.0096472865,-0.0316789895,0.041326277,0.031195268,0.996500194,1024,44.2470703,0,0.00100000005,1024,45309,40696,4613,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,5,0.470923036,0.758192837,-0.622084081,0.7023983,0.607031763,0.0953665376,0.025655549,0.674004197,1024,41.6005859,0,0.00100000005,1024,42599,38256,4343,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,6,-0.414600581,-0.697184265,-0.281832814,-1.67332351,-1.39361763,0.279705882,0.0255047623,0.666104794,1024,54.6201172,0,0.00100000005,1024,55931,50447,5484,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,7,-0.162503451,0.0351070613,0.324985236,,,,,,,,,0.00100000005,1024,,,0
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,8,0.645824194,-0.539584637,-0.119691521,0.041731745,-0.0134519637,0.0551837087,0.0323759541,1.07335913,1024,50.890625,0,0.00100000005,1024,52112,46953,5159,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,9,0.491171867,-0.434042037,0.53090626,0.77779907,0.58803606,0.18976301,0.0345407464,1.22169673,1024,75.2412109,0,0.00100000005,1024,77047,68986,8061,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,10,-0.207137704,0.350952983,-0.801123381,-0.89834559,-0.657308102,0.241037488,0.0253047273,0.655697107,1024,53.5800781,0,0.00100000005,1024,54866,49338,5528,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,11,0.0418608338,0.0996609107,0.0811071023,,,,,,,,,0.00100000005,1024,,,0
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,12,-0.40293169,0.699116826,0.181875929,0.546106279,0.47806108,0.0680451989,0.0344482251,1.21516061,1024,58.2792969,0,0.00100000005,1024,59678,53719,5959,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,13,0.689719439,0.631762326,-0.439312696,0.969400883,0.882169008,0.0872318745,0.0273152087,0.764027536,1024,44.7460938,0,0.00100000005,1024,45820,41414,4406,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,14,-0.407758594,0.0876876563,-0.716126919,-1.33554637,-1.0361979,0.299348474,0.0264627375,0.717083156,1024,55.4052734,0,0.00100000005,1024,56735,51301,5434,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,15,-0.0897094011,1.04607987,-0.0655632839,0.962017775,0.890807211,0.0712105632,0.0115815243,0.137350857,1024,24.0791016,0,0.00100000005,1024,24657,21796,2861,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,16,0.413705796,0.254681438,-0.78131032,-0.180406317,-0.112923086,0.0674832314,0.0299688019,0.919684231,1024,46.0507812,0,0.00100000005,1024,47156,42467,4689,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,17,-0.594999969,0.968380809,-0.512617588,-0.16993551,-0.139236748,0.0306987613,0.0185241532,0.351379722,1024,27.4082031,0,0.00100000005,1024,28066,25101,2965,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,18,-0.497109383,-0.896579683,-0.0959504545,-1.65173995,-1.48963952,0.162100434,0.0166906584,0.285263985,1024,35.7490234,0,0.00100000005,1024,36607,32831,3776,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,19,-0.753643274,-0.246430308,0.0830651522,-1.17516851,-0.9170084,0.258160114,0.0274145156,0.769593,1024,54.7939453,0,0.00100000005,1024,56109,50513,5596,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,20,-0.623939931,0.601983845,-0.225569442,-0.381974965,-0.247525528,0.134449437,0.0337749273,1.1681236,1024,61.2519531,0,0.00100000005,1024,62722,56539,6183,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,21,-0.320148736,0.0194316097,-0.920338511,-1.32703316,-1.22105563,0.105977535,0.0219636448,0.493979335,1024,36.5761719,0,0.00100000005,1024,37454,33619,3835,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,22,-0.577782154,-0.295465291,0.937366426,-0.0379428677,0.0641189814,0.102061853,0.0214050729,0.469173372,1024,34.3212891,0,0.00100000005,1024,35145,31391,3754,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,23,0.325978607,1.08102155,-0.305079907,1.12376058,1.10192025,0.0218403339,0.00699027162,0.0500366315,1024,16.9912109,0,0.00100000005,1024,17399,15048,2351,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,24,-0.0302099232,-0.325094938,-0.904855967,-1.32225764,-1.2601608,0.0620968342,0.0233979039,0.560600996,1024,37.4501953,0,0.00100000005,1024,38349,34494,3855,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,25,-1.00044477,0.364955246,0.260165095,-0.386380017,-0.375324428,0.0110555887,0.018600354,0.354276538,1024,26.1181641,0,0.00100000005,1024,26745,23856,2889,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,26,0.484477401,1.01049316,-0.838338733,0.664465904,0.656631827,0.00783407688,0.0131170982,0.176187649,1024,21.4541016,0,0.00100000005,1024,21969,19568,2401,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,27,-0.978971124,-0.685116172,0.384194404,-1.33058357,-1.27989292,0.0506906509,0.0142864538,0.209001228,1024,24.4677734,0,0.00100000005,1024,25055,22286,2769,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,28,-0.544516921,-0.928870201,0.317518353,-1.27459824,-1.15586877,0.118729472,0.0171541981,0.301328927,1024,32.1132812,0,0.00100000005,1024,32884,29635,3249,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,29,0.721896112,-0.850659311,0.880052567,0.764550209,0.751289368,0.0132608414,0.0172732547,0.305526108,1024,23.40625,0,0.00100000005,1024,23968,21359,2609,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,30,0.533486307,0.345811605,1.09812272,1.9783597,1.97742057,0.000939130783,0.000837613945,0.000718435505,1024,6.34667969,0,0.00100000005,1024,6499,3449,3050,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,31,0.830785871,0.0129929949,-0.975809216,-0.133547872,-0.132030368,0.00151750445,0.0161623061,0.267489433,1024,21.2314453,0,0.00100000005,1024,21741,19396,2345,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,32,0.813043475,-0.690540493,0.92247957,1.08756125,1.04498255,0.0425786972,0.0151872151,0.236187145,1024,25.4306641,0,0.00100000005,1024,26041,23328,2713,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,33,-1.06913912,0.240271136,-0.146089584,-0.997418463,-0.974957585,0.0224608779,0.00975202583,0.0973844454,1024,17.7089844,0,0.00100000005,1024,18134,15763,2371,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,34,-0.546839952,-0.836943567,-0.792940497,-2.23975086,-2.17672396,0.0630269051,0.0148368729,0.22541599,1024,22.4980469,0,0.00100000005,1024,23038,20671,2367,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,35,0.919254601,0.338374823,0.920297027,2.22233105,2.17792654,0.0444045067,0.0112701021,0.130063564,1024,19.859375,0,0.00100000005,1024,20336,17968,2368,1
