mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,19,-0.753643274,-0.246430308,0.0830651522,-1.14860976,-0.9170084,0.231601357,0.057725735,0.853058636,256,56.546875,0,0.00100000005,256,14476,13033,1443,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,20,-0.623939931,0.601983845,-0.225569442,-0.588090718,-0.247525528,0.340565205,0.0643178523,1.05901718,256,59.9570312,0,0.00100000005,256,15349,13745,1604,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,21,-0.320148736,0.0194316097,-0.920338511,-1.37027287,-1.22105563,0.149217248,0.0413062349,0.43678844,256,40.3867188,0,0.00100000005,256,10339,9334,1005,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,22,-0.577782154,-0.295465291,0.937366426,-0.0264350362,0.0641189814,0.0905540138,0.0400941372,0.411530226,256,31.671875,0,0.00100000005,256,8108,7272,836,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,23,0.325978607,1.08102155,-0.305079907,1.10032856,1.10192025,0.00159168243,0.016738534,0.0717257112,256,15.859375,0,0.00100000005,256,4060,3475,585,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,24,-0.0302099232,-0.325094938,-0.904855967,-1.42237735,-1.2601608,0.162216544,0.0411208943,0.43287757,256,37.9375,0,0.00100000005,256,9712,8779,933,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,25,-1.00044477,0.364955246,0.260165095,-0.348028719,-0.375324428,0.0272957087,0.0376876742,0.363612354,256,26.1757812,0,0.00100000005,256,6701,5983,718,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,26,0.484477401,1.01049316,-0.838338733,0.624871373,0.656631827,0.0317604542,0.0270749126,0.187661022,256,22.7109375,0,0.00100000005,256,5814,5144,670,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,27,-0.978971124,-0.685116172,0.384194404,-1.37144923,-1.27989292,0.0915563107,0.0226859935,0.131751493,256,28.25,0,0.00100000005,256,7232,6486,746,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,28,-0.544516921,-0.928870201,0.317518353,-1.31665742,-1.15586877,0.160788655,0.0307096746,0.241429523,256,35.2617188,0,0.00100000005,256,9027,8128,899,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,29,0.721896112,-0.850659311,0.880052567,0.811551511,0.751289368,0.0602621436,0.034789145,0.309832841,256,27.6171875,0,0.00100000005,256,7070,6261,809,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,30,0.533486307,0.345811605,1.09812272,1.9791162,1.97742057,0.00169563293,0.00065573887,0.000110078334,256,5.52734375,0,0.00100000005,256,1415,680,735,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,31,0.830785871,0.0129929949,-0.975809216,-0.148817152,-0.132030368,0.0167867839,0.0254337005,0.165599525,256,18.8359375,0,0.00100000005,256,4822,4243,579,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,32,0.813043475,-0.690540493,0.92247957,1.02449596,1.04498255,0.0204865932,0.0308901332,0.244275287,256,22.4648438,0,0.00100000005,256,5751,5155,596,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,33,-1.06913912,0.240271136,-0.146089584,-1.01354599,-0.974957585,0.0385884047,0.0243977513,0.152384058,256,17.9296875,0,0.00100000005,256,4590,4032,558,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,34,-0.546839952,-0.836943567,-0.792940497,-2.16106653,-2.17672396,0.0156574249,0.0426575951,0.465835631,256,27.7734375,0,0.00100000005,256,7110,6381,729,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,35,0.919254601,0.338374823,0.920297027,2.2348721,2.17792654,0.0569455624,0.0276675336,0.19596605,256,24.2226562,0,0.00100000005,256,6201,5459,742,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,36,-0.950967193,0.578466833,-0.569361806,-1.02659273,-0.941862166,0.0847305655,0.0320214145,0.262494981,256,21.1484375,0,0.00100000005,256,5414,4817,597,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,37,-0.856356621,0.857685804,0.410542637,0.416168809,0.411871821,0.00429698825,0.0358661339,0.329313189,256,26.1132812,0,0.00100000005,256,6685,5963,722,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,38,0.399649769,0.911472201,0.487680316,1.86346948,1.79880226,0.0646672249,0.0345717631,0.305972964,256,27.1484375,0,0.00100000005,256,6950,6204,746,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,39,0.8862831,0.484921604,-0.965707958,0.379682451,0.405496776,0.0258143246,0.025633147,0.168206915,256,19.53125,0,0.00100000005,256,5000,4475,525,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,40,-0.833433211,0.0322562493,-0.57291925,-1.50805712,-1.37409616,0.133960962,0.0458169468,0.537393272,256,39.1484375,0,0.00100000005,256,10022,9058,964,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,41,-1.08221769,-0.503601611,-0.302469164,-1.90842307,-1.88828838,0.0201346874,0.00873986818,0.0195546374,256,15.2617188,0,0.00100000005,256,3907,3354,553,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,42,-0.747502446,-0.695805311,-0.294549644,-1.82797873,-1.73785734,0.0901213884,0.0439164639,0.49373585,256,35.1289062,0,0.00100000005,256,8993,8092,901,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,43,0.936558425,0.270633698,-0.332234889,0.929944754,0.874957323,0.0549874306,0.0417460985,0.446140587,256,29.953125,0,0.00100000005,256,7668,6879,789,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,44,-0.468204111,-1.03770196,0.509870887,-1.05082381,-0.996035218,0.0547885895,0.0184638985,0.08727438,256,21.1875,0,0.00100000005,256,5424,4790,634,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,45,0.0708140805,-0.977128625,-0.698683321,-1.66116357,-1.60499787,0.0561656952,0.0312974975,0.250760525,256,22.5625,0,0.00100000005,256,5776,5159,617,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,46,-1.08003056,0.0887897685,0.63502568,-0.367946476,-0.356215119,0.0117313564,0.013316744,0.0453979298,256,14.65625,0,0.00100000005,256,3752,3238,514,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,47,-0.443023086,1.00982964,-1.02821565,-0.447947204,-0.461409092,0.0134618878,0.0150949797,0.0583317541,256,15.6328125,0,0.00100000005,256,4002,3464,538,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,48,-1.02739704,-0.0794651881,-0.8468799,-1.98162293,-1.95374203,0.0278809071,0.020513013,0.107720621,256,18.203125,0,0.00100000005,256,4660,4136,524,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,49,-1.06565416,0.541796327,0.578846574,0.0506201535,0.0549887419,0.00436858833,0.0168088246,0.0723293722,256,16.484375,0,0.00100000005,256,4220,3688,532,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,50,-1.05694842,0.730526865,0.389614463,0.0434667841,0.063192904,0.0197261199,0.0228823349,0.13404192,256,18.5273438,0,0.00100000005,256,4743,4149,594,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,51,0.337375641,-0.961575806,-0.931716263,-1.57704008,-1.55591643,0.0211236477,0.01995093,0.101898141,256,20.5625,0,0.00100000005,256,5264,4686,578,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,52,-1.03532362,0.659452498,0.973249316,0.585294962,0.597378194,0.0120832324,0.0155662345,0.0620307587,256,16.75,0,0.00100000005,256,4288,3770,518,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,53,0.966365159,-0.996419668,-0.455053031,-0.495824367,-0.485107541,0.0107168257,0.0240539405,0.148119569,256,19.7109375,0,0.00100000005,256,5046,4478,568,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,54,-0.916714728,0.13054049,-1.0994246,-1.8861742,-1.8855989,0.000575304031,0,0,256,1,0,0.00100000005,256,256,0,256,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,55,-1.03485787,0.867131352,0.683810294,0.540363371,0.516083777,0.0242795944,0.0198771022,0.101145394,256,17.2421875,0,0.00100000005,256,4414,3865,549,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,56,-1.07799649,0.489437819,-1.06429529,-1.65912473,-1.65285397,0.00627076626,0.00352214603,0.00317581114,256,11.5625,0,0.00100000005,256,2960,2461,499,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,57,0.0615398549,-0.816983461,-0.915260077,-1.74725235,-1.67070365,0.0765486956,0.029462561,0.222218871,256,23.1015625,0,0.00100000005,256,5914,5275,639,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,58,-1.0165472,1.03901696,-0.806799769,-0.790617824,-0.78433001,0.00628781319,0.0106138317,0.028839279,256,14.609375,0,0.00100000005,256,3740,3216,524,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,59,-0.801100194,-0.335347503,-0.874689281,-2.06606007,-2.01113701,0.0549230576,0.0351400413,0.316114575,256,23.3242188,0,0.00100000005,256,5971,5362,609,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,60,-1.00781,-1.04426551,-0.968482792,-3.03088355,-3.02055812,0.0103254318,0.00829099305,0.0175975859,256,14.671875,0,0.00100000005,256,3756,3249,507,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,61,-0.912184596,-0.00910327863,-0.993070602,-1.91338968,-1.9143585,0.000968813896,0.0270014945,0.186644658,256,19.1484375,0,0.00100000005,256,4902,4349,553,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,62,-0.068530038,-0.673536301,-0.972919762,-1.72198355,-1.71498609,0.00699746609,0.0360145643,0.332044482,256,26.609375,0,0.00100000005,256,6812,6096,716,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,63,0.892485678,-0.334756792,-0.970480621,-0.389993817,-0.412751734,0.0227579176,0.029249033,0.219009504,256,19.4804688,0,0.00100000005,256,4987,4471,516,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,64,-0.445440233,-0.512588978,-1.09207916,-2.06156421,-2.05010843,0.0114557743,0.00489644567,0.00613764534,256,10.3164062,0,0.00100000005,256,2641,2072,569,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,65,1.04090881,-0.959117949,-0.900246501,-0.824032784,-0.818455637,0.00557714701,0.0186313018,0.0888641104,256,17.6953125,0,0.00100000005,256,4530,3943,587,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,66,0.508168161,0.932179272,1.03443682,2.48931098,2.47478437,0.0145266056,0.0141250584,0.0510764197,256,17.0195312,0,0.00100000005,256,4357,3818,539,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,67,-1.07519734,0.295643717,0.292442024,-0.475142419,-0.487111628,0.0119692087,0.0215087514,0.11843235,256,18.671875,0,0.00100000005,256,4780,4158,622,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,68,1.07365608,0.520933807,0.297249645,1.92104483,1.89183962,0.0292052031,0.0101734679,0.0264958572,256,15.296875,0,0.00100000005,256,3916,3406,510,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,69,-0.920687139,1.02949703,0.914340615,1.0042268,1.02315044,0.0189236403,0.0215235408,0.118595272,256,17.3203125,0,0.00100000005,256,4434,3874,560,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,70,0.95033592,-0.724874735,-1.05828142,-0.816420674,-0.832820237,0.0163995624,0.0142842038,0.0522338487,256,16.8984375,0,0.00100000005,256,4326,3790,536,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,71,0.849369705,-0.815406382,-0.964401364,-0.924595535,-0.930438042,0.00584250689,0.0222347882,0.126562774,256,17.9414062,0,0.00100000005,256,4593,4069,524,1
