mesh,boundary,seed,point_index,x,y,z,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,0,0.175492898,0.508770585,0.363037527,1.04730105,0.00100000005,0.000500000024,1.53172731,1.5295366,0.00219070911,0.0159309302,0.48442626,0.482235551,0.0704649687,0.0670469776,1.27111983,1.15079606,81.96875,141.367188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,1,-0.58936739,1.04223657,-0.397771597,0.05509758,0.00100000005,0.000500000024,0.0556770563,0.0751509666,0.0194739103,0.446433336,0.000579476357,0.0200533867,0.0228778571,0.0207422357,0.133989468,0.110141538,19.9179688,30.3867188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,2,-0.509847581,-0.204413399,0.943444848,0.229183853,0.00100000005,0.000500000024,0.179110274,0.140835643,0.0382746309,0.443091154,0.050073579,0.0883482099,0.0394790843,0.0469008572,0.399001151,0.563120723,32.5390625,56.84375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,3,0.291887581,0.18905288,0.999933839,1.4808743,0.00100000005,0.000500000024,1.68417549,1.63412392,0.0500515699,0.885660172,0.203301191,0.153249621,0.0296960119,0.0268162806,0.225754395,0.184092909,33.0117188,47.203125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,4,0.699681878,-0.629527569,-0.101833299,-0.0316789895,0.00100000005,0.000500000024,0.00954299234,-0.154640615,0.164183602,1.39470017,0.0412219837,0.122961625,0.0648827106,0.0528359227,1.07770014,0.714658439,46.2929688,67.0703125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,5,0.470923036,0.758192837,-0.622084081,0.607031763,0.00100000005,0.000500000024,0.713070691,0.64615047,0.0669202209,0.694121003,0.106038928,0.0391187072,0.0454390123,0.0509700142,0.528564155,0.665073276,37.8984375,64.5117188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,6,-0.414600581,-0.697184265,-0.281832814,-1.39361763,0.00100000005,0.000500000024,-1.54272485,-1.58648229,0.0437574387,0.382652938,0.149107218,0.192864656,0.0551248863,0.059226919,0.777920783,0.898003995,55.3984375,94.6523438,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,7,-0.162503451,0.0351070613,0.324985236,0.197588846,0.00100000005,0.000500000024,,,,,,,,,,,,,,,,,0
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,8,0.645824194,-0.539584637,-0.119691521,-0.0134519637,0.00100000005,0.000500000024,-0.0750327408,0.0794651806,0.154497921,1.10546684,0.0615807772,0.0929171443,0.0692636743,0.0704934075,1.22814882,1.27214599,57.3476562,94.3984375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,9,0.491171867,-0.434042037,0.53090626,0.58803606,0.00100000005,0.000500000024,0.760658324,0.704474151,0.0561841726,0.397194684,0.172622263,0.116438091,0.0739099756,0.067541495,1.39844739,1.16783452,77.796875,129.207031,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,10,-0.207137704,0.350952983,-0.801123381,-0.657308102,0.00100000005,0.000500000024,-0.957989335,-0.894548774,0.0634405613,0.606507003,0.300681233,0.237240672,0.0506309234,0.0539679639,0.656253517,0.745610476,51.2773438,88.3515625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,11,0.0418608338,0.0996609107,0.0811071023,0.222628862,0.00100000005,0.000500000024,,,,,,,,,,,,,,,,,0
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,12,-0.40293169,0.699116826,0.181875929,0.47806108,0.00100000005,0.000500000024,0.573208153,0.501888275,0.0713198781,0.532330692,0.0951470733,0.0238271952,0.0679265559,0.0660490841,1.18118834,1.1167953,56.4375,82.8632812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,13,0.689719439,0.631762326,-0.439312696,0.882169008,0.00100000005,0.000500000024,1.00464451,1.01205826,0.00741374493,0.068909578,0.122475505,0.12988925,0.055355832,0.0522297323,0.784452617,0.698353887,46.0117188,72.8515625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,14,-0.407758594,0.0876876563,-0.716126919,-1.0361979,0.00100000005,0.000500000024,-1.33602858,-1.2164731,0.119555473,1.15311897,0.299830675,0.180275202,0.0497245155,0.0539545678,0.632967055,0.74524045,57.8710938,93.4140625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,15,-0.0897094011,1.04607987,-0.0655632839,0.890807211,0.00100000005,0.000500000024,0.926505506,0.947395205,0.0208896995,0.365073144,0.0356982946,0.0565879941,0.0296873618,0.0275322273,0.225622907,0.194054037,30.3710938,38.1796875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,16,0.413705796,0.254681438,-0.78131032,-0.112923086,0.00100000005,0.000500000024,-0.189825863,-0.0562301204,0.133595735,1.08091211,0.076902777,0.0566929653,0.0632115528,0.0603828207,1.02289939,0.93339777,46.8671875,78.5078125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,17,-0.594999969,0.968380809,-0.512617588,-0.139236748,0.00100000005,0.000500000024,-0.117549688,-0.172870055,0.0553203672,0.819053888,0.0216870606,0.0336333066,0.0324152932,0.0351254977,0.268992335,0.31585294,25.1601562,36.2695312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,18,-0.497109383,-0.896579683,-0.0959504545,-1.48963952,0.00100000005,0.000500000024,-1.64252412,-1.61346173,0.0290623903,0.361330181,0.152884603,0.123822212,0.0335776694,0.0468530022,0.288629711,0.561972141,35.7382812,67.2148438,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,19,-0.753643274,-0.246430308,0.0830651522,-0.9170084,0.00100000005,0.000500000024,-1.14035571,-1.19867337,0.0583176613,0.520694792,0.223347306,0.281664968,0.0592884012,0.0527103096,0.899869263,0.711264431,54.953125,75.8632812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,20,-0.623939931,0.601983845,-0.225569442,-0.247525528,0.00100000005,0.000500000024,-0.388846874,-0.371406347,0.0174405277,0.140383869,0.141321346,0.123880818,0.0628176779,0.0614158809,1.01019168,0.965609014,56.0976562,84.8945312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,21,-0.320148736,0.0194316097,-0.920338511,-1.22105563,0.00100000005,0.000500000024,-1.38346434,-1.2339828,0.149481535,2.06519198,0.16240871,0.0129271746,0.034661632,0.0377187878,0.307565749,0.36421299,32.3515625,56.0585938,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,22,-0.577782154,-0.295465291,0.937366426,0.0641189814,0.00100000005,0.000500000024,0.00952004362,0.0510164164,0.0414963737,0.500372827,0.0545989387,0.013102565,0.0432065986,0.0397233143,0.477903366,0.403953075,38.046875,51.0625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,23,0.325978607,1.08102155,-0.305079907,1.10192025,0.00100000005,0.000500000024,1.12811053,1.12167096,0.00643956661,0.243965849,0.0261902809,0.0197507143,0.0124924686,0.0139018912,0.0399518162,0.0494752191,17.4335938,21.96875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,24,-0.0302099232,-0.325094938,-0.904855967,-1.2601608,0.00100000005,0.000500000024,-1.39877141,-1.35753119,0.0412402153,0.462988824,0.138610601,0.0973703861,0.0420156457,0.0470572449,0.451920539,0.566882432,27.3046875,61.4257812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,25,-1.00044477,0.364955246,0.260165095,-0.375324428,0.00100000005,0.000500000024,-0.355821192,-0.346707731,0.00911346078,0.115737744,0.0195032358,0.0286166966,0.038403105,0.0403382406,0.377548397,0.416556478,24.703125,37.078125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,26,0.484477401,1.01049316,-0.838338733,0.656631827,0.00100000005,0.000500000024,0.62895745,0.659561276,0.030603826,0.652613401,0.027674377,0.00292944908,0.0233193319,0.0235739369,0.139210552,0.142267019,18.4726562,20.8554688,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,27,-0.978971124,-0.685116172,0.384194404,-1.27989292,0.00100000005,0.000500000024,-1.3295753,-1.38848031,0.0589050055,1.19033504,0.0496823788,0.108587384,0.0267983172,0.0226867534,0.183846354,0.131760314,25.5585938,24.3671875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,28,-0.544516921,-0.928870201,0.317518353,-1.15586877,0.00100000005,0.000500000024,-1.27169108,-1.20117748,0.0705136061,0.987658024,0.115822315,0.0453087091,0.0359798893,0.0354138725,0.331405461,0.321060419,34.53125,50.6640625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,29,0.721896112,-0.850659311,0.880052567,0.751289368,0.00100000005,0.000500000024,0.771606803,0.78159523,0.00998842716,0.151508063,0.0203174353,0.0303058624,0.0333514921,0.0325742066,0.284754425,0.271636218,23.9960938,28.6679688,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,30,0.533486307,0.345811605,1.09812272,1.97742057,0.00100000005,0.000500000024,1.97965598,1.9807868,0.00113081932,0.734758437,0.0022354126,0.00336623192,0.000573155819,0.00096487964,8.40979483e-05,0.000238334134,6.01171875,7.65234375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,31,0.830785871,0.0129929949,-0.975809216,-0.132030368,0.00100000005,0.000500000024,-0.123252712,-0.0855891481,0.0376635641,0.63831687,0.00877765566,0.0464412197,0.0290805046,0.0299229883,0.216492996,0.229218617,20.53125,26.0742188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,32,0.813043475,-0.690540493,0.92247957,1.04498255,0.00100000005,0.000500000024,1.03384781,1.06677616,0.0329283476,0.551320493,0.0111347437,0.0217936039,0.0332252271,0.0265000984,0.282602429,0.179777324,24.4570312,28.4453125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,33,-1.06913912,0.240271136,-0.146089584,-0.974957585,0.00100000005,0.000500000024,-0.969370902,-1.00156438,0.0321934819,0.739919364,0.00558668375,0.0266067982,0.023523679,0.0199847687,0.141661048,0.102244087,20.4648438,23.296875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,34,-0.546839952,-0.836943567,-0.792940497,-2.17672396,0.00100000005,0.000500000024,-2.21987772,-2.24972224,0.0298445225,0.472753555,0.0431537628,0.0729982853,0.0310111083,0.0321170278,0.246192351,0.264064878,25.09375,30.515625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,35,0.919254601,0.338374823,0.920297027,2.17792654,0.00100000005,0.000500000024,2.15988421,2.14114904,0.0187351704,0.275081903,0.018042326,0.0367774963,0.0279072598,0.0401993431,0.199376687,0.413692713,21.7578125,29.25,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,36,-0.950967193,0.578466833,-0.569361806,-0.941862166,0.00100000005,0.000500000024,-0.956346929,-0.953472614,0.00287431479,0.038263727,0.0144847631,0.0116104484,0.0381571949,0.0369603336,0.372728705,0.349712938,30.4414062,30.0859375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,37,-0.856356621,0.857685804,0.410542637,0.411871821,0.00100000005,0.000500000024,0.503535151,0.350713164,0.152821988,1.90319288,0.0916633308,0.0611586571,0.0390839204,0.0412127674,0.391053498,0.434814006,21.8828125,32.9570312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,38,0.399649769,0.911472201,0.487680316,1.79880226,0.00100000005,0.000500000024,1.89600396,1.84277248,0.0532314777,0.68175143,0.097201705,0.0439702272,0.0364751555,0.0416043177,0.340591848,0.443115354,27.9101562,46.640625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,39,0.8862831,0.484921604,-0.965707958,0.405496776,0.00100000005,0.000500000024,0.37630859,0.399746001,0.0234374106,0.370075315,0.0291881859,0.00575077534,0.0276665669,0.0356638953,0.195952371,0.325609863,19.84375,31.1445312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,40,-0.833433211,0.0322562493,-0.57291925,-1.37409616,0.00100000005,0.000500000024,-1.46207237,-1.4695977,0.00752532482,0.0883046091,0.0879762173,0.0955015421,0.0423303209,0.0428887494,0.458715171,0.470897913,34.5273438,50.2539062,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,41,-1.08221769,-0.503601611,-0.302469164,-1.88828838,0.00100000005,0.000500000024,-1.91154611,-1.90070295,0.0108431578,0.551043928,0.0232577324,0.0124145746,0.0091661578,0.0105103264,0.0215087216,0.0282795411,14.671875,20.7617188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,42,-0.747502446,-0.695805311,-0.294549644,-1.73785734,0.00100000005,0.000500000024,-1.85729361,-1.79616344,0.0611301661,0.720933676,0.119436264,0.058306098,0.0412991159,0.0434929393,0.436637938,0.484258771,33.6992188,47.3828125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,43,0.936558425,0.270633698,-0.332234889,0.874957323,0.00100000005,0.000500000024,0.821256697,0.917409182,0.0961524844,1.02202141,0.0537006259,0.0424518585,0.0501441434,0.0439355522,0.643695414,0.494165152,32.2382812,50.2109375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,44,-0.468204111,-1.03770196,0.509870887,-0.996035218,0.00100000005,0.000500000024,-1.05945754,-1.05463493,0.00482261181,0.11962416,0.0634223223,0.0585997105,0.0197817944,0.0205319021,0.100177765,0.107919112,23.359375,30.546875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,45,0.0708140805,-0.977128625,-0.698683321,-1.60499787,0.00100000005,0.000500000024,-1.60895252,-1.6249367,0.0159841776,0.237206429,0.00395464897,0.0199388266,0.0321299173,0.0352541804,0.264276922,0.318171442,23.1757812,34.1484375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,46,-1.08003056,0.0887897685,0.63502568,-0.356215119,0.00100000005,0.000500000024,-0.356377363,-0.367285013,0.01090765,0.445328921,0.000162243843,0.0110698938,0.0151694799,0.00932298787,0.0589089543,0.022251036,13.3671875,16.6015625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,47,-0.443023086,1.00982964,-1.02821565,-0.461409092,0.00100000005,0.000500000024,-0.472782344,-0.458245903,0.0145364404,0.442130446,0.0113732517,0.0031631887,0.0172927156,0.0155844586,0.0765537247,0.0621760935,16.9101562,17.8359375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,48,-1.02739704,-0.0794651881,-0.8468799,-1.95374203,0.00100000005,0.000500000024,-1.97136009,-2.00015736,0.0287972689,0.742647707,0.0176180601,0.046415329,0.0176512618,0.0211242251,0.0797611624,0.114235625,16,23.1914062,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,49,-1.06565416,0.541796327,0.578846574,0.0549887419,0.00100000005,0.000500000024,0.0738227591,0.0630861446,0.0107366145,0.266433507,0.0188340172,0.00809740275,0.0204927213,0.0198038202,0.107507624,0.100400969,16.8828125,18.859375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,50,-1.05694842,0.730526865,0.389614463,0.063192904,0.00100000005,0.000500000024,0.070241265,0.0538766831,0.0163645819,0.360388696,0.007048361,0.00931622088,0.0231977478,0.0222094003,0.137762681,0.1262739,19.109375,20.4101562,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,51,0.337375641,-0.961575806,-0.931716263,-1.55591643,0.00100000005,0.000500000024,-1.57005322,-1.55386925,0.0161839724,0.365209281,0.0141367912,0.00204718113,0.0236054342,0.0207078084,0.14264743,0.109776206,19.921875,22.3007812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,52,-1.03532362,0.659452498,0.973249316,0.597378194,0.00100000005,0.000500000024,0.602771401,0.581939399,0.0208320022,0.609339178,0.00539320707,0.0154387951,0.0178932268,0.0162936356,0.0819628984,0.0679635331,16.0507812,18.1054688,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,53,0.966365159,-0.996419668,-0.455053031,-0.485107541,0.00100000005,0.000500000024,-0.526545882,-0.515642762,0.01090312,0.2399562,0.0414383411,0.0305352211,0.0244142935,0.0210226662,0.152590781,0.113139831,18.3867188,20.2070312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,54,-0.916714728,0.13054049,-1.0994246,-1.8855989,0.00100000005,0.000500000024,-1.8861742,-1.88738477,0.00121057034,1.57694709,0.000575304031,0.00178587437,0,0.000766667072,0,0.000150471285,1,4.9453125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,55,-1.03485787,0.867131352,0.683810294,0.516083777,0.00100000005,0.000500000024,0.517161012,0.525441587,0.00828057528,0.210680321,0.00107723475,0.00935781002,0.0197219178,0.0195810627,0.0995722264,0.0981550068,17.9921875,20.3867188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,56,-1.07799649,0.489437819,-1.06429529,-1.65285397,0.00100000005,0.000500000024,-1.65257978,-1.65123522,0.00134456158,0.109659426,0.000274181366,0.00161874294,0.00469911285,0.00756113604,0.00565290591,0.0146357184,12.84375,15.2695312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,57,0.0615398549,-0.816983461,-0.915260077,-1.67070365,0.00100000005,0.000500000024,-1.73652315,-1.70736587,0.0291572809,0.467750549,0.0658195019,0.036662221,0.0287631378,0.0335709713,0.211793423,0.288514555,22.9257812,31.8242188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,58,-1.0165472,1.03901696,-0.806799769,-0.78433001,0.00100000005,0.000500000024,-0.780214489,-0.781016231,0.000801742077,0.0328620039,0.00411552191,0.00331377983,0.0127344122,0.0116618257,0.0415143035,0.0348155349,15.4882812,17.1171875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,59,-0.801100194,-0.335347503,-0.874689281,-2.01113701,0.00100000005,0.000500000024,-2.08529162,-2.06671143,0.0185801983,0.270697147,0.0741546154,0.0555744171,0.0348063409,0.0338309892,0.310139209,0.293001205,22.4453125,29.9804688,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,60,-1.00781,-1.04426551,-0.968482792,-3.02055812,0.00100000005,0.000500000024,-3.023139,-3.00738692,0.0157520771,0.740315914,0.00258088112,0.013171196,0.0100104781,0.0112660304,0.0256536733,0.0324923992,14.828125,17.7109375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,61,-0.912184596,-0.00910327863,-0.993070602,-1.9143585,0.00100000005,0.000500000024,-1.96121836,-1.93144703,0.029771328,0.621738672,0.0468598604,0.0170885324,0.0209582429,0.0269247442,0.11244747,0.185585111,19.0898438,19.6601562,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,62,-0.068530038,-0.673536301,-0.972919762,-1.71498609,0.00100000005,0.000500000024,-1.73727703,-1.73628557,0.000991463661,0.0130432192,0.0222909451,0.0212994814,0.0389664583,0.0370462649,0.388706505,0.351340979,25.21875,38.1484375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,63,0.892485678,-0.334756792,-0.970480621,-0.412751734,0.00100000005,0.000500000024,-0.411693096,-0.433510542,0.0218174458,0.368398815,0.0010586381,0.0207588077,0.0297507346,0.0294706225,0.226587191,0.222340494,21.4492188,29.2890625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,64,-0.445440233,-0.512588978,-1.09207916,-2.05010843,0.00100000005,0.000500000024,-2.05698609,-2.05601811,0.000967979431,0.0875232071,0.00687766075,0.00590968132,0.00475879107,0.0062998971,0.00579739921,0.0101603074,11.734375,14.171875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,61577,65,1.04090881,-0.959117949,-0.900246501,-0.818455637,0.00100000005,0.000500000024,-0.807438731,-0.839572072,0.0321333408,1.2747122,0.0110169053,0.0211164355,0.0127185723,0.0124887396,0.0414110944,0.0399279669,15.78125,18.2578125,256,256,0,0,1
