mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,16,0.413705796,0.254681438,-0.78131032,-0.224582151,-0.112923086,0.111659065,0.0997038111,0.636214375,64,118.4375,0,9.99999975e-06,64,7580,7117,463,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,17,-0.594999969,0.968380809,-0.512617588,-0.23602654,-0.139236748,0.0967897922,0.07618808,0.371495903,64,56.5,0,9.99999975e-06,64,3616,3404,212,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,18,-0.497109383,-0.896579683,-0.0959504545,-1.60321677,-1.48963952,0.113577247,0.0879680663,0.495256335,64,108.203125,0,9.99999975e-06,64,6925,6527,398,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,19,-0.753643274,-0.246430308,0.0830651522,-1.12323344,-0.9170084,0.206225038,0.140335038,1.26041114,64,181.921875,0,9.99999975e-06,64,11643,10940,703,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,20,-0.623939931,0.601983845,-0.225569442,-0.550474286,-0.247525528,0.302948773,0.118543617,0.899365723,64,191.703125,0,9.99999975e-06,64,12269,11479,790,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,21,-0.320148736,0.0194316097,-0.920338511,-1.28668487,-1.22105563,0.0656292439,0.0863703862,0.477429956,64,93.625,0,9.99999975e-06,64,5992,5641,351,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,22,-0.577782154,-0.295465291,0.937366426,-0.00325674517,0.0641189814,0.067375727,0.0676888525,0.293233931,64,108.421875,0,9.99999975e-06,64,6939,6494,445,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,23,0.325978607,1.08102155,-0.305079907,1.16255188,1.10192025,0.0606316328,0.0317137837,0.0643689036,64,64.15625,0,9.99999975e-06,64,4106,3851,255,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,24,-0.0302099232,-0.325094938,-0.904855967,-1.41205859,-1.2601608,0.151897788,0.069107078,0.305650473,64,108.671875,0,9.99999975e-06,64,6955,6513,442,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,25,-1.00044477,0.364955246,0.260165095,-0.298159152,-0.375324428,0.0771652758,0.0670481026,0.2877087,64,39.234375,0,9.99999975e-06,64,2511,2353,158,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,26,0.484477401,1.01049316,-0.838338733,0.632178903,0.656631827,0.0244529247,0.0587364323,0.220797986,64,37.046875,0,9.99999975e-06,64,2371,2231,140,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,27,-0.978971124,-0.685116172,0.384194404,-1.34138823,-1.27989292,0.0614953041,0.0437040068,0.122242577,64,50.15625,0,9.99999975e-06,64,3210,2969,241,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,28,-0.544516921,-0.928870201,0.317518353,-1.33758008,-1.15586877,0.181711316,0.0555274002,0.197330698,64,90.359375,0,9.99999975e-06,64,5783,5407,376,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,29,0.721896112,-0.850659311,0.880052567,0.658485651,0.751289368,0.0928037167,0.0765509903,0.375043482,64,93.265625,0,9.99999975e-06,64,5969,5553,416,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,30,0.533486307,0.345811605,1.09812272,1.96235847,1.97742057,0.0150620937,0.016279174,0.0169607345,64,21.1875,0,9.99999975e-06,64,1356,1226,130,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,31,0.830785871,0.0129929949,-0.975809216,-0.126333296,-0.132030368,0.00569707155,0.0425947011,0.116115756,64,33.921875,0,9.99999975e-06,64,2171,2050,121,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,32,0.813043475,-0.690540493,0.92247957,1.01907003,1.04498255,0.0259125233,0.0791292191,0.400731713,64,75.75,0,9.99999975e-06,64,4848,4545,303,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,33,-1.06913912,0.240271136,-0.146089584,-0.989942551,-0.974957585,0.0149849653,0.0373659506,0.0893577188,64,31.390625,0,9.99999975e-06,64,2009,1887,122,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,34,-0.546839952,-0.836943567,-0.792940497,-2.2607348,-2.17672396,0.0840108395,0.0592795014,0.224899799,64,64.71875,0,9.99999975e-06,64,4142,3888,254,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,35,0.919254601,0.338374823,0.920297027,2.19854903,2.17792654,0.0206224918,0.0489127189,0.153117061,64,78.03125,0,9.99999975e-06,64,4994,4659,335,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,36,-0.950967193,0.578466833,-0.569361806,-1.06325698,-0.941862166,0.121394813,0.0659056976,0.277987897,64,82.796875,0,9.99999975e-06,64,5299,4968,331,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,37,-0.856356621,0.857685804,0.410542637,0.610302746,0.411871821,0.198430926,0.076039061,0.370044112,64,69.6875,0,9.99999975e-06,64,4460,4176,284,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,38,0.399649769,0.911472201,0.487680316,1.79462349,1.79880226,0.00417876244,0.0824802369,0.435391307,64,107.75,0,9.99999975e-06,64,6896,6459,437,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,39,0.8862831,0.484921604,-0.965707958,0.460963845,0.405496776,0.0554670691,0.0664214045,0.282355398,64,52.0625,0,9.99999975e-06,64,3332,3141,191,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,40,-0.833433211,0.0322562493,-0.57291925,-1.36689055,-1.37409616,0.00720560551,0.124718763,0.995505273,64,115.234375,0,9.99999975e-06,64,7375,6874,501,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,41,-1.08221769,-0.503601611,-0.302469164,-1.8684262,-1.88828838,0.019862175,0.0400496386,0.102654301,64,54.625,0,9.99999975e-06,64,3496,3275,221,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,42,-0.747502446,-0.695805311,-0.294549644,-1.77770209,-1.73785734,0.0398447514,0.106798559,0.729979634,64,80.640625,0,9.99999975e-06,64,5161,4856,305,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,43,0.936558425,0.270633698,-0.332234889,0.857241511,0.874957323,0.0177158117,0.105512872,0.712509811,64,112.453125,0,9.99999975e-06,64,7197,6713,484,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,44,-0.468204111,-1.03770196,0.509870887,-1.04728746,-0.996035218,0.0512522459,0.0555940233,0.197804511,64,72.140625,0,9.99999975e-06,64,4617,4316,301,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,45,0.0708140805,-0.977128625,-0.698683321,-1.63186336,-1.60499787,0.0268654823,0.0512883738,0.168351814,64,36.328125,0,9.99999975e-06,64,2325,2179,146,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,46,-1.08003056,0.0887897685,0.63502568,-0.343318611,-0.356215119,0.012896508,0.0240682475,0.0370739512,64,28.671875,0,9.99999975e-06,64,1835,1718,117,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,47,-0.443023086,1.00982964,-1.02821565,-0.501147032,-0.461409092,0.0397379398,0.0301133692,0.058036156,64,25.078125,0,9.99999975e-06,64,1605,1478,127,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,48,-1.02739704,-0.0794651881,-0.8468799,-1.98263049,-1.95374203,0.028888464,0.0250840411,0.0402693823,64,32.1875,0,9.99999975e-06,64,2060,1946,114,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,49,-1.06565416,0.541796327,0.578846574,0.0945397094,0.0549887419,0.0395509675,0.0561217889,0.201577947,64,30.875,0,9.99999975e-06,64,1976,1846,130,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,50,-1.05694842,0.730526865,0.389614463,0.0694855899,0.063192904,0.00629268587,0.0363451727,0.0845421851,64,38.109375,0,9.99999975e-06,64,2439,2276,163,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,51,0.337375641,-0.961575806,-0.931716263,-1.57825637,-1.55591643,0.0223399401,0.0684921965,0.300235599,64,40.859375,0,9.99999975e-06,64,2615,2437,178,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,52,-1.03532362,0.659452498,0.973249316,0.621658802,0.597378194,0.0242806077,0.0343621299,0.075568378,64,33.390625,0,9.99999975e-06,64,2137,2005,132,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,53,0.966365159,-0.996419668,-0.455053031,-0.464473307,-0.485107541,0.020634234,0.0484282821,0.150099099,64,34.546875,0,9.99999975e-06,64,2211,2054,157,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,54,-0.916714728,0.13054049,-1.0994246,-1.88644731,-1.8855989,0.000848412514,0.000237805478,3.61929278e-06,64,18.296875,0,9.99999975e-06,64,1171,1019,152,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,55,-1.03485787,0.867131352,0.683810294,0.504662752,0.516083777,0.0114210248,0.0312007014,0.0623029582,64,30.671875,0,9.99999975e-06,64,1963,1807,156,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,56,-1.07799649,0.489437819,-1.06429529,-1.65818465,-1.65285397,0.0053306818,0.00880415551,0.00496084196,64,24.984375,0,9.99999975e-06,64,1599,1466,133,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,57,0.0615398549,-0.816983461,-0.915260077,-1.72177434,-1.67070365,0.0510706902,0.0458516106,0.134551689,64,33.734375,0,9.99999975e-06,64,2159,2022,137,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,58,-1.0165472,1.03901696,-0.806799769,-0.782489061,-0.78433001,0.00184094906,0.01999438,0.025585616,64,31.234375,0,9.99999975e-06,64,1999,1875,124,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,59,-0.801100194,-0.335347503,-0.874689281,-2.06389308,-2.01113701,0.0527560711,0.0667626113,0.285263777,64,48.421875,0,9.99999975e-06,64,3099,2920,179,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,60,-1.00781,-1.04426551,-0.968482792,-3.00780964,-3.02055812,0.0127484798,0.0194141231,0.0241221227,64,29.75,0,9.99999975e-06,64,1904,1761,143,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,61,-0.912184596,-0.00910327863,-0.993070602,-1.93024647,-1.9143585,0.0158879757,0.0422915183,0.114468649,64,38.125,0,9.99999975e-06,64,2440,2295,145,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,62,-0.068530038,-0.673536301,-0.972919762,-1.77838838,-1.71498609,0.0634022951,0.0535036027,0.183208659,64,75.90625,0,9.99999975e-06,64,4858,4594,264,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,63,0.892485678,-0.334756792,-0.970480621,-0.452997386,-0.412751734,0.0402456522,0.0787284523,0.396682799,64,70.140625,0,9.99999975e-06,64,4489,4188,301,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,64,-0.445440233,-0.512588978,-1.09207916,-2.05987287,-2.05010843,0.00976443291,0.00700585637,0.00314124953,64,24.390625,0,9.99999975e-06,64,1561,1430,131,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,65,1.04090881,-0.959117949,-0.900246501,-0.773168325,-0.818455637,0.0452873111,0.0255758762,0.0418640301,64,30.671875,0,9.99999975e-06,64,1963,1831,132,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,66,0.508168161,0.932179272,1.03443682,2.484653,2.47478437,0.00986862183,0.0380061381,0.0924458504,64,31.65625,0,9.99999975e-06,64,2026,1894,132,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,67,-1.07519734,0.295643717,0.292442024,-0.50787127,-0.487111628,0.0207596421,0.0151831964,0.0147538856,64,33.359375,0,9.99999975e-06,64,2135,1985,150,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,68,1.07365608,0.520933807,0.297249645,1.86902571,1.89183962,0.0228139162,0.0293630864,0.0551802106,64,30.4375,0,9.99999975e-06,64,1948,1783,165,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,69,-0.920687139,1.02949703,0.914340615,1.01052105,1.02315044,0.0126293898,0.0334109105,0.0714424923,64,31.5,0,9.99999975e-06,64,2016,1906,110,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,70,0.95033592,-0.724874735,-1.05828142,-0.855764449,-0.832820237,0.022944212,0.0236247592,0.0357202701,64,32.890625,0,9.99999975e-06,64,2105,1968,137,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,71,0.849369705,-0.815406382,-0.964401364,-0.898164868,-0.930438042,0.0322731733,0.0463345125,0.137400761,64,35.1875,0,9.99999975e-06,64,2252,2144,108,1
