mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,14,-0.407758594,0.0876876563,-0.716126919,-1.98648739,-1.0361979,0.950289488,0.115771972,0.857801616,64,15.203125,0,0.00999999978,64,973,810,163,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,15,-0.0897094011,1.04607987,-0.0655632839,1.12643552,0.890807211,0.235628307,0.10917975,0.762893915,64,11.578125,0,0.00999999978,64,741,566,175,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,16,0.413705796,0.254681438,-0.78131032,-0.318491459,-0.112923086,0.205568373,0.159674764,1.63174605,64,15.03125,0,0.00999999978,64,962,798,164,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,17,-0.594999969,0.968380809,-0.512617588,-0.48264581,-0.139236748,0.343409061,0.108531125,0.753856361,64,12.5,0,0.00999999978,64,800,642,158,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,18,-0.497109383,-0.896579683,-0.0959504545,-1.87985194,-1.48963952,0.390212417,0.109861165,0.772446513,64,11.90625,0,0.00999999978,64,762,621,141,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,19,-0.753643274,-0.246430308,0.0830651522,-1.49835563,-0.9170084,0.581347227,0.0947784856,0.574909508,64,12.296875,0,0.00999999978,64,787,644,143,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,20,-0.623939931,0.601983845,-0.225569442,-1.02520072,-0.247525528,0.777675211,0.192978263,2.38339901,64,17,0,0.00999999978,64,1088,898,190,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,21,-0.320148736,0.0194316097,-0.920338511,-1.50242376,-1.22105563,0.281368136,0.103684768,0.688033998,64,12.953125,0,0.00999999978,64,829,691,138,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,22,-0.577782154,-0.295465291,0.937366426,-0.193252057,0.0641189814,0.257371038,0.0963909179,0.594637334,64,10.59375,0,0.00999999978,64,678,538,140,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,23,0.325978607,1.08102155,-0.305079907,1.20310926,1.10192025,0.101189017,0.0656784773,0.27607435,64,6.921875,0,0.00999999978,64,443,253,190,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,24,-0.0302099232,-0.325094938,-0.904855967,-1.53829408,-1.2601608,0.278133273,0.0826014355,0.436671853,64,13.078125,0,0.00999999978,64,837,666,171,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,25,-1.00044477,0.364955246,0.260165095,-0.512092471,-0.375324428,0.136768043,0.0992436111,0.630354822,64,11.609375,0,0.00999999978,64,743,611,132,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,26,0.484477401,1.01049316,-0.838338733,0.621667564,0.656631827,0.0349642634,0.0460635796,0.135798618,64,11.234375,0,0.00999999978,64,719,586,133,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,27,-0.978971124,-0.685116172,0.384194404,-1.37001204,-1.27989292,0.0901191235,0.0594753213,0.226388097,64,8.453125,0,0.00999999978,64,541,418,123,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,28,-0.544516921,-0.928870201,0.317518353,-1.31009424,-1.15586877,0.154225469,0.0768366382,0.377847642,64,12.78125,0,0.00999999978,64,818,696,122,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,29,0.721896112,-0.850659311,0.880052567,0.781834304,0.751289368,0.0305449367,0.0536008254,0.183875084,64,10.1875,0,0.00999999978,64,652,532,120,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,30,0.533486307,0.345811605,1.09812272,1.97929788,1.97742057,0.00187730789,0,0,64,1,0,0.00999999978,64,64,0,64,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,31,0.830785871,0.0129929949,-0.975809216,-0.127308086,-0.132030368,0.00472228229,0.0649244785,0.269772053,64,10.28125,0,0.00999999978,64,658,531,127,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,32,0.813043475,-0.690540493,0.92247957,1.1613307,1.04498255,0.116348147,0.069763191,0.311481744,64,10.46875,0,0.00999999978,64,670,546,124,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,33,-1.06913912,0.240271136,-0.146089584,-0.976684809,-0.974957585,0.0017272234,0.0444469824,0.126434192,64,8.359375,0,0.00999999978,64,535,399,136,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,34,-0.546839952,-0.836943567,-0.792940497,-2.4508214,-2.17672396,0.274097443,0.0778579637,0.387959212,64,12.5,0,0.00999999978,64,800,660,140,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,35,0.919254601,0.338374823,0.920297027,2.29784679,2.17792654,0.119920254,0.0533520766,0.182172403,64,11.46875,0,0.00999999978,64,734,613,121,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,36,-0.950967193,0.578466833,-0.569361806,-1.13532269,-0.941862166,0.193460524,0.0940298736,0.56586349,64,12,0,0.00999999978,64,768,623,145,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,37,-0.856356621,0.857685804,0.410542637,0.390587717,0.411871821,0.0212841034,0.0845643952,0.457672775,64,9.484375,0,0.00999999978,64,607,472,135,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,38,0.399649769,0.911472201,0.487680316,1.99669123,1.79880226,0.19788897,0.0765388012,0.374924064,64,12.53125,0,0.00999999978,64,802,664,138,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,39,0.8862831,0.484921604,-0.965707958,0.517670512,0.405496776,0.112173736,0.0640029982,0.262168556,64,9.65625,0,0.00999999978,64,618,492,126,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,40,-0.833433211,0.0322562493,-0.57291925,-1.83034098,-1.37409616,0.456244826,0.0870198533,0.484637141,64,12.25,0,0.00999999978,64,784,664,120,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,41,-1.08221769,-0.503601611,-0.302469164,-1.88770425,-1.88828838,0.000584125519,0.0144989174,0.0134539912,64,6.90625,0,0.00999999978,64,442,236,206,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,42,-0.747502446,-0.695805311,-0.294549644,-2.14793921,-1.73785734,0.410081863,0.105941966,0.718316853,64,15.328125,0,0.00999999978,64,981,821,160,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,43,0.936558425,0.270633698,-0.332234889,1.00627041,0.874957323,0.131313086,0.107403226,0.738268971,64,12.984375,0,0.00999999978,64,831,700,131,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,44,-0.468204111,-1.03770196,0.509870887,-1.12222946,-0.996035218,0.126194239,0.0523983873,0.175717816,64,8.65625,0,0.00999999978,64,554,420,134,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,45,0.0708140805,-0.977128625,-0.698683321,-1.74863648,-1.60499787,0.143638611,0.0431422517,0.119120255,64,9.734375,0,0.00999999978,64,623,502,121,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,46,-1.08003056,0.0887897685,0.63502568,-0.376833498,-0.356215119,0.0206183791,0.0225273501,0.0324788168,64,7.4375,0,0.00999999978,64,476,281,195,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,47,-0.443023086,1.00982964,-1.02821565,-0.482690513,-0.461409092,0.0212814212,0.0351333879,0.0789987221,64,8.828125,0,0.00999999978,64,565,409,156,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,48,-1.02739704,-0.0794651881,-0.8468799,-2.08517504,-1.95374203,0.13143301,0.0488742143,0.152876079,64,10.734375,0,0.00999999978,64,687,560,127,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,49,-1.06565416,0.541796327,0.578846574,0.0421187356,0.0549887419,0.0128700063,0.0433904193,0.120494626,64,7.953125,0,0.00999999978,64,509,390,119,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,50,-1.05694842,0.730526865,0.389614463,0.0802007243,0.063192904,0.0170078203,0.0539561361,0.186320931,64,8.921875,0,0.00999999978,64,571,458,113,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,51,0.337375641,-0.961575806,-0.931716263,-1.61834776,-1.55591643,0.0624313354,0.0580574423,0.215722665,64,9.828125,0,0.00999999978,64,629,515,114,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,52,-1.03532362,0.659452498,0.973249316,0.568362892,0.597378194,0.0290153027,0.0312657319,0.0625629425,64,8.03125,0,0.00999999978,64,514,380,134,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,53,0.966365159,-0.996419668,-0.455053031,-0.516398191,-0.485107541,0.0312906504,0.0583782159,0.218113035,64,9.796875,0,0.00999999978,64,627,490,137,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,54,-0.916714728,0.13054049,-1.0994246,-1.8861742,-1.8855989,0.000575304031,0,0,64,1,0,0.00999999978,64,64,0,64,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,55,-1.03485787,0.867131352,0.683810294,0.497510731,0.516083777,0.0185730457,0.0298904292,0.0571800172,64,8.9375,0,0.00999999978,64,572,447,125,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,56,-1.07799649,0.489437819,-1.06429529,-1.66716242,-1.65285397,0.0143084526,0.00511470018,0.00167425023,64,4.90625,0,0.00999999978,64,314,176,138,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,57,0.0615398549,-0.816983461,-0.915260077,-1.66602051,-1.67070365,0.00468313694,0.0470667668,0.141777948,64,11.171875,0,0.00999999978,64,715,602,113,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,58,-1.0165472,1.03901696,-0.806799769,-0.803519964,-0.78433001,0.0191899538,0.0227210689,0.0330398045,64,8.09375,0,0.00999999978,64,518,386,132,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,59,-0.801100194,-0.335347503,-0.874689281,-2.16946292,-2.01113701,0.158325911,0.0526849329,0.177644938,64,11.328125,0,0.00999999978,64,725,594,131,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,60,-1.00781,-1.04426551,-0.968482792,-3.01861143,-3.02055812,0.0019466877,0.0206576455,0.0273112506,64,8,0,0.00999999978,64,512,378,134,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,61,-0.912184596,-0.00910327863,-0.993070602,-1.97207201,-1.9143585,0.0577135086,0.0375324078,0.0901556164,64,11.234375,0,0.00999999978,64,719,581,138,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,62,-0.068530038,-0.673536301,-0.972919762,-1.69469595,-1.71498609,0.0202901363,0.0740052834,0.350514024,64,11.703125,0,0.00999999978,64,749,607,142,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,63,0.892485678,-0.334756792,-0.970480621,-0.435590714,-0.412751734,0.02283898,0.0430799872,0.118776664,64,8.859375,0,0.00999999978,64,567,444,123,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,64,-0.445440233,-0.512588978,-1.09207916,-2.05802917,-2.05010843,0.00792074203,0,0,64,1,0,0.00999999978,64,64,0,64,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,65,1.04090881,-0.959117949,-0.900246501,-0.806050479,-0.818455637,0.0124051571,0.0258196816,0.0426659808,64,8.859375,0,0.00999999978,64,567,423,144,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,66,0.508168161,0.932179272,1.03443682,2.46958709,2.47478437,0.00519728661,0.0620535128,0.246440873,64,9.0625,0,0.00999999978,64,580,454,126,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,67,-1.07519734,0.295643717,0.292442024,-0.521791041,-0.487111628,0.0346794128,0.0172616895,0.0190698206,64,7.3125,0,0.00999999978,64,468,337,131,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,68,1.07365608,0.520933807,0.297249645,1.92241967,1.89183962,0.0305800438,0.0208655167,0.0278636664,64,8.453125,0,0.00999999978,64,541,413,128,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,69,-0.920687139,1.02949703,0.914340615,1.05581367,1.02315044,0.0326632261,0.0216927566,0.0301168412,64,7.578125,0,0.00999999978,64,485,373,112,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,70,0.95033592,-0.724874735,-1.05828142,-0.827269673,-0.832820237,0.00555056334,0.0222092494,0.0315680467,64,7.1875,0,0.00999999978,64,460,338,122,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,71,0.849369705,-0.815406382,-0.964401364,-0.969616473,-0.930438042,0.039178431,0.0368983597,0.0871352851,64,9.78125,0,0.00999999978,64,626,489,137,1
