mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,30,0.533486307,0.345811605,1.09812272,1.97857785,1.97742057,0.00115728378,0.00115976203,0.00137732911,1024,20.8798828,0,9.99999975e-06,1024,21381,19377,2004,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,31,0.830785871,0.0129929949,-0.975809216,-0.141954109,-0.132030368,0.00992374122,0.0159518197,0.260567576,1024,50.3994141,0,9.99999975e-06,1024,51609,48370,3239,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,32,0.813043475,-0.690540493,0.92247957,1.04696441,1.04498255,0.00198185444,0.0160668101,0.264337778,1024,66.9736328,1,9.99999975e-06,1024,68581,64201,4380,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,33,-1.06913912,0.240271136,-0.146089584,-0.972923458,-0.974957585,0.00203412771,0.0108218305,0.119922698,1024,44.5234375,0,9.99999975e-06,1024,45592,42647,2945,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,34,-0.546839952,-0.836943567,-0.792940497,-2.23729873,-2.17672396,0.06057477,0.0161790233,0.268043041,1024,53.9208984,0,9.99999975e-06,1024,55215,51883,3332,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,35,0.919254601,0.338374823,0.920297027,2.22243142,2.17792654,0.0445048809,0.0114644906,0.134588972,1024,42.7529297,0,9.99999975e-06,1024,43779,40990,2789,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,36,-0.950967193,0.578466833,-0.569361806,-0.999385476,-0.941862166,0.0575233102,0.0172896255,0.306105465,1024,65.0878906,0,9.99999975e-06,1024,66650,62417,4233,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,37,-0.856356621,0.857685804,0.410542637,0.41787833,0.411871821,0.00600650907,0.0195008051,0.389408141,1024,61.1201172,0,9.99999975e-06,1024,62587,58758,3829,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,38,0.399649769,0.911472201,0.487680316,1.86568666,1.79880226,0.0668843985,0.0182658359,0.341648161,1024,89.7919922,1,9.99999975e-06,1024,91947,86064,5883,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,39,0.8862831,0.484921604,-0.965707958,0.44867745,0.405496776,0.0431806743,0.0134572526,0.185443997,1024,42.3652344,0,9.99999975e-06,1024,43382,40698,2684,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,40,-0.833433211,0.0322562493,-0.57291925,-1.48886311,-1.37409616,0.114766955,0.0223672278,0.512299955,1024,106.305664,1,9.99999975e-06,1024,108857,102183,6674,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,41,-1.08221769,-0.503601611,-0.302469164,-1.89501929,-1.88828838,0.00673091412,0.0075133224,0.0578048155,1024,36.9980469,0,9.99999975e-06,1024,37886,35320,2566,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,42,-0.747502446,-0.695805311,-0.294549644,-1.7948271,-1.73785734,0.0569697618,0.0215880889,0.477230638,1024,91.5664062,0,9.99999975e-06,1024,93764,88205,5559,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,43,0.936558425,0.270633698,-0.332234889,0.901257157,0.874957323,0.0262998343,0.0225684159,0.521557391,1024,96.5283203,1,9.99999975e-06,1024,98845,92694,6151,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,44,-0.468204111,-1.03770196,0.509870887,-1.04623401,-0.996035218,0.0501987934,0.0100313537,0.103043139,1024,62.8798828,0,9.99999975e-06,1024,64389,60226,4163,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,45,0.0708140805,-0.977128625,-0.698683321,-1.62819386,-1.60499787,0.023195982,0.016805727,0.289210796,1024,57.0419922,0,9.99999975e-06,1024,58411,54834,3577,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,46,-1.08003056,0.0887897685,0.63502568,-0.368878067,-0.356215119,0.0126629472,0.00684204092,0.0479370467,1024,33.1943359,0,9.99999975e-06,1024,33991,31622,2369,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,47,-0.443023086,1.00982964,-1.02821565,-0.462392062,-0.461409092,0.000982969999,0.00802529138,0.0659510344,1024,33.6787109,0,9.99999975e-06,1024,34487,32183,2304,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,48,-1.02739704,-0.0794651881,-0.8468799,-1.96438026,-1.95374203,0.010638237,0.0111618955,0.12757802,1024,40.5371094,0,9.99999975e-06,1024,41510,39021,2489,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,49,-1.06565416,0.541796327,0.578846574,0.0594151281,0.0549887419,0.00442638621,0.0104766665,0.112394795,1024,37.59375,0,9.99999975e-06,1024,38496,36000,2496,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,50,-1.05694842,0.730526865,0.389614463,0.0792543367,0.063192904,0.0160614327,0.0107803782,0.11900574,1024,35.5546875,0,9.99999975e-06,1024,36408,34004,2404,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,51,0.337375641,-0.961575806,-0.931716263,-1.57068181,-1.55591643,0.0147653818,0.0130502628,0.174396768,1024,43.5898438,0,9.99999975e-06,1024,44636,41850,2786,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,52,-1.03532362,0.659452498,0.973249316,0.587081671,0.597378194,0.0102965236,0.00910688844,0.0849258676,1024,32.8476562,0,9.99999975e-06,1024,33636,31433,2203,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,53,0.966365159,-0.996419668,-0.455053031,-0.460477412,-0.485107541,0.0246301293,0.0112186121,0.128877833,1024,37.0644531,0,9.99999975e-06,1024,37954,35578,2376,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,54,-0.916714728,0.13054049,-1.0994246,-1.88499236,-1.8855989,0.000606536865,0.000783331285,0.000628334528,1024,17.0634766,0,9.99999975e-06,1024,17473,15421,2052,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,55,-1.03485787,0.867131352,0.683810294,0.513550878,0.516083777,0.00253289938,0.00992864091,0.100943774,1024,36.3837891,0,9.99999975e-06,1024,37257,34877,2380,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,56,-1.07799649,0.489437819,-1.06429529,-1.65209937,-1.65285397,0.000754594803,0.00269066286,0.0074134185,1024,27.4980469,0,9.99999975e-06,1024,28158,26146,2012,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,57,0.0615398549,-0.816983461,-0.915260077,-1.71327996,-1.67070365,0.042576313,0.016633857,0.283325642,1024,59.5839844,1,9.99999975e-06,1024,61014,57347,3667,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,58,-1.0165472,1.03901696,-0.806799769,-0.78219223,-0.78433001,0.00213778019,0.00637099892,0.0415637791,1024,32.1230469,0,9.99999975e-06,1024,32894,30751,2143,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,59,-0.801100194,-0.335347503,-0.874689281,-2.05384684,-2.01113701,0.0427098274,0.0163443349,0.273548603,1024,56.2207031,1,9.99999975e-06,1024,57570,54147,3423,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,60,-1.00781,-1.04426551,-0.968482792,-3.02336073,-3.02055812,0.0028026104,0.00519471848,0.0276327413,1024,29.6923828,0,9.99999975e-06,1024,30405,28406,1999,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,61,-0.912184596,-0.00910327863,-0.993070602,-1.9399575,-1.9143585,0.0255990028,0.0104672695,0.112193257,1024,37.6357422,0,9.99999975e-06,1024,38539,36103,2436,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,62,-0.068530038,-0.673536301,-0.972919762,-1.71639335,-1.71498609,0.00140726566,0.0174020249,0.31009838,1024,58.9462891,0,9.99999975e-06,1024,60361,56730,3631,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,63,0.892485678,-0.334756792,-0.970480621,-0.412048966,-0.412751734,0.000702768564,0.0149978921,0.230335236,1024,44.0371094,0,9.99999975e-06,1024,45094,42308,2786,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,64,-0.445440233,-0.512588978,-1.09207916,-2.05438876,-2.05010843,0.00428032875,0.00306331785,0.00960913021,1024,27.4882812,0,9.99999975e-06,1024,28148,26049,2099,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,65,1.04090881,-0.959117949,-0.900246501,-0.810642183,-0.818455637,0.00781345367,0.00685034133,0.0480534323,1024,31.9472656,0,9.99999975e-06,1024,32714,30563,2151,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,66,0.508168161,0.932179272,1.03443682,2.4868319,2.47478437,0.0120475292,0.00803358853,0.066087462,1024,34.9414062,0,9.99999975e-06,1024,35780,33479,2301,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,67,-1.07519734,0.295643717,0.292442024,-0.469414681,-0.487111628,0.0176969469,0.011012191,0.12417879,1024,38.8457031,0,9.99999975e-06,1024,39778,37161,2617,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,68,1.07365608,0.520933807,0.297249645,1.9094373,1.89183962,0.0175976753,0.0064264792,0.0422908291,1024,34.0820312,0,9.99999975e-06,1024,34900,32587,2313,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,69,-0.920687139,1.02949703,0.914340615,1.02368617,1.02315044,0.000535726547,0.00812797807,0.0676495582,1024,33.6757812,0,9.99999975e-06,1024,34484,32245,2239,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,70,0.95033592,-0.724874735,-1.05828142,-0.819939613,-0.832820237,0.0128806233,0.00805559661,0.0664500594,1024,31.7617188,0,9.99999975e-06,1024,32524,30417,2107,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,71,0.849369705,-0.815406382,-0.964401364,-0.948803842,-0.930438042,0.0183658004,0.0121801291,0.151916072,1024,37.5117188,1,9.99999975e-06,1024,38412,36042,2370,1
