mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,10,-0.207137704,0.350952983,-0.801123381,-0.949992597,-0.657308102,0.292684495,0.0952195674,0.580273032,64,49,0,0.00100000005,64,3136,2826,310,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,11,0.0418608338,0.0996609107,0.0811071023,,,,,,,,,0.00100000005,64,,,0
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,12,-0.40293169,0.699116826,0.181875929,0.704241335,0.47806108,0.226180255,0.115510382,0.85392946,64,37.578125,0,0.00100000005,64,2405,2149,256,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,13,0.689719439,0.631762326,-0.439312696,0.903921068,0.882169008,0.0217520595,0.100811839,0.650433719,64,45.09375,0,0.00100000005,64,2886,2637,249,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,14,-0.407758594,0.0876876563,-0.716126919,-1.27041245,-1.0361979,0.234214544,0.115786187,0.858012199,64,59.34375,0,0.00100000005,64,3798,3426,372,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,15,-0.0897094011,1.04607987,-0.0655632839,0.947372556,0.890807211,0.0565653443,0.0507665612,0.164943606,64,29.546875,0,0.00100000005,64,1891,1686,205,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,16,0.413705796,0.254681438,-0.78131032,-0.150036871,-0.112923086,0.0371137857,0.128795102,1.06164348,64,44.125,0,0.00100000005,64,2824,2523,301,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,17,-0.594999969,0.968380809,-0.512617588,-0.245000973,-0.139236748,0.105764225,0.0846522897,0.458624691,64,23.953125,0,0.00100000005,64,1533,1372,161,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,18,-0.497109383,-0.896579683,-0.0959504545,-1.42844915,-1.48963952,0.0611903667,0.110347413,0.779299259,64,44.453125,0,0.00100000005,64,2845,2546,299,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,19,-0.753643274,-0.246430308,0.0830651522,-1.1795665,-0.9170084,0.262558103,0.1341414,1.15161049,64,65.40625,0,0.00100000005,64,4186,3757,429,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,20,-0.623939931,0.601983845,-0.225569442,-0.402397305,-0.247525528,0.154871777,0.119826496,0.918936908,64,50.796875,0,0.00100000005,64,3251,2974,277,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,21,-0.320148736,0.0194316097,-0.920338511,-1.35534894,-1.22105563,0.134293318,0.0898939967,0.517179608,64,33.90625,0,0.00100000005,64,2170,1957,213,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,22,-0.577782154,-0.295465291,0.937366426,0.0567920133,0.0641189814,0.00732696801,0.0640455186,0.262517035,64,28.46875,0,0.00100000005,64,1822,1608,214,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,23,0.325978607,1.08102155,-0.305079907,1.14293492,1.10192025,0.0410146713,0.0228846371,0.0335172229,64,19.234375,0,0.00100000005,64,1231,1092,139,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,24,-0.0302099232,-0.325094938,-0.904855967,-1.37816834,-1.2601608,0.118007541,0.0821604058,0.43202129,64,34.859375,0,0.00100000005,64,2231,1998,233,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,25,-1.00044477,0.364955246,0.260165095,-0.347551584,-0.375324428,0.0277728438,0.080146268,0.411099195,64,25.28125,0,0.00100000005,64,1618,1425,193,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,26,0.484477401,1.01049316,-0.838338733,0.643318474,0.656631827,0.0133133531,0.0531753972,0.180967867,64,21.1875,0,0.00100000005,64,1356,1217,139,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,27,-0.978971124,-0.685116172,0.384194404,-1.37892318,-1.27989292,0.0990302563,0.0369110033,0.0871950164,64,17.1875,0,0.00100000005,64,1100,965,135,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,28,-0.544516921,-0.928870201,0.317518353,-1.30977345,-1.15586877,0.153904676,0.0739115477,0.34962669,64,43.484375,0,0.00100000005,64,2783,2496,287,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,29,0.721896112,-0.850659311,0.880052567,0.807502151,0.751289368,0.0562127829,0.0534821488,0.183061764,64,17.515625,0,0.00100000005,64,1121,999,122,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,30,0.533486307,0.345811605,1.09812272,1.96396434,1.97742057,0.0134562254,0.0161527935,0.0166984145,64,5.53125,0,0.00100000005,64,354,166,188,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,31,0.830785871,0.0129929949,-0.975809216,-0.0658945292,-0.132030368,0.0661358386,0.0730848387,0.341849178,64,18.34375,0,0.00100000005,64,1174,1030,144,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,32,0.813043475,-0.690540493,0.92247957,1.13306463,1.04498255,0.0880820751,0.0599148571,0.22974655,64,25.84375,0,0.00100000005,64,1654,1483,171,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,33,-1.06913912,0.240271136,-0.146089584,-1.05864608,-0.974957585,0.0836884975,0.02877873,0.053005781,64,18.25,0,0.00100000005,64,1168,1021,147,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,34,-0.546839952,-0.836943567,-0.792940497,-2.19962382,-2.17672396,0.0228998661,0.0727397427,0.338628501,64,35.65625,0,0.00100000005,64,2282,2057,225,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,35,0.919254601,0.338374823,0.920297027,2.26070976,2.17792654,0.0827832222,0.0445849746,0.127220482,64,22.46875,0,0.00100000005,64,1438,1268,170,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,36,-0.950967193,0.578466833,-0.569361806,-1.1373415,-0.941862166,0.195479333,0.0542577766,0.188410014,64,25.21875,0,0.00100000005,64,1614,1464,150,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,37,-0.856356621,0.857685804,0.410542637,0.574618161,0.411871821,0.16274634,0.0786717087,0.39611119,64,21.65625,0,0.00100000005,64,1386,1263,123,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,38,0.399649769,0.911472201,0.487680316,1.78636742,1.79880226,0.0124348402,0.0972726718,0.605566263,64,37.203125,0,0.00100000005,64,2381,2113,268,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,39,0.8862831,0.484921604,-0.965707958,0.327519625,0.405496776,0.0779771507,0.0441626012,0.124821454,64,20.71875,0,0.00100000005,64,1326,1176,150,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,40,-0.833433211,0.0322562493,-0.57291925,-1.51185369,-1.37409616,0.13775754,0.0697958469,0.311773479,64,29.734375,0,0.00100000005,64,1903,1690,213,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,41,-1.08221769,-0.503601611,-0.302469164,-1.88451838,-1.88828838,0.00376999378,0.0155333029,0.0154421441,64,13.453125,0,0.00100000005,64,861,732,129,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,42,-0.747502446,-0.695805311,-0.294549644,-1.7679888,-1.73785734,0.0301314592,0.0818335563,0.428590745,64,32.625,0,0.00100000005,64,2088,1900,188,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,43,0.936558425,0.270633698,-0.332234889,0.974247992,0.874957323,0.099290669,0.0908465907,0.5281986,64,34.828125,0,0.00100000005,64,2229,2022,207,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,44,-0.468204111,-1.03770196,0.509870887,-0.981053233,-0.996035218,0.0149819851,0.0722316578,0.333914369,64,27.78125,0,0.00100000005,64,1778,1576,202,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,45,0.0708140805,-0.977128625,-0.698683321,-1.59639907,-1.60499787,0.00859880447,0.073084116,0.341842443,64,18.296875,0,0.00100000005,64,1171,1016,155,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,46,-1.08003056,0.0887897685,0.63502568,-0.368330926,-0.356215119,0.0121158063,0.0197774656,0.0250334814,64,15.453125,0,0.00100000005,64,989,844,145,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,47,-0.443023086,1.00982964,-1.02821565,-0.446821362,-0.461409092,0.0145877302,0.0307587143,0.060550306,64,14.78125,0,0.00100000005,64,946,824,122,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,48,-1.02739704,-0.0794651881,-0.8468799,-2.01802444,-1.95374203,0.0642824173,0.0257629827,0.0424787998,64,20.3125,0,0.00100000005,64,1300,1148,152,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,49,-1.06565416,0.541796327,0.578846574,0.0320717208,0.0549887419,0.0229170211,0.0562442914,0.202458888,64,18.609375,0,0.00100000005,64,1191,1028,163,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,50,-1.05694842,0.730526865,0.389614463,0.100041367,0.063192904,0.0368484631,0.0308596194,0.0609482303,64,17.421875,0,0.00100000005,64,1115,977,138,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,51,0.337375641,-0.961575806,-0.931716263,-1.64848077,-1.55591643,0.0925643444,0.0325908437,0.0679784417,64,19.421875,0,0.00100000005,64,1243,1095,148,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,52,-1.03532362,0.659452498,0.973249316,0.57798028,0.597378194,0.0193979144,0.0384534076,0.0946345404,64,17.984375,0,0.00100000005,64,1151,1010,141,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,53,0.966365159,-0.996419668,-0.455053031,-0.535341799,-0.485107541,0.0502342582,0.0426779948,0.116570324,64,17.59375,0,0.00100000005,64,1126,1014,112,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,54,-0.916714728,0.13054049,-1.0994246,-1.8861742,-1.8855989,0.000575304031,0,0,64,1,0,0.00100000005,64,64,0,64,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,55,-1.03485787,0.867131352,0.683810294,0.527145803,0.516083777,0.011062026,0.0349453762,0.0781554729,64,16.765625,0,0.00100000005,64,1073,929,144,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,56,-1.07799649,0.489437819,-1.06429529,-1.64803278,-1.65285397,0.0048211813,0.00994844828,0.00633418327,64,10.828125,0,0.00100000005,64,693,567,126,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,57,0.0615398549,-0.816983461,-0.915260077,-1.77712834,-1.67070365,0.106424689,0.0400815681,0.102818057,64,21.046875,0,0.00100000005,64,1347,1193,154,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,58,-1.0165472,1.03901696,-0.806799769,-0.798447907,-0.78433001,0.0141178966,0.0230436064,0.0339844972,64,16.40625,0,0.00100000005,64,1050,936,114,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,59,-0.801100194,-0.335347503,-0.874689281,-2.06241035,-2.01113701,0.0512733459,0.0621239133,0.247000366,64,23.625,0,0.00100000005,64,1512,1373,139,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,60,-1.00781,-1.04426551,-0.968482792,-3.01769137,-3.02055812,0.002866745,0.0154982572,0.0153725417,64,14.328125,0,0.00100000005,64,917,792,125,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,61,-0.912184596,-0.00910327863,-0.993070602,-1.8823601,-1.9143585,0.0319983959,0.0517623574,0.171477869,64,26.4375,0,0.00100000005,64,1692,1500,192,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,62,-0.068530038,-0.673536301,-0.972919762,-1.71142173,-1.71498609,0.00356435776,0.0811517984,0.421479344,64,25.1875,0,0.00100000005,64,1612,1459,153,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,63,0.892485678,-0.334756792,-0.970480621,-0.370590955,-0.412751734,0.0421607792,0.0459742956,0.135272697,64,18.09375,0,0.00100000005,64,1158,1020,138,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,64,-0.445440233,-0.512588978,-1.09207916,-2.06094694,-2.05010843,0.0108385086,0.0060969945,0.00237909378,64,9.171875,0,0.00100000005,64,587,470,117,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,65,1.04090881,-0.959117949,-0.900246501,-0.801534772,-0.818455637,0.0169208646,0.027282726,0.0476382151,64,16.40625,0,0.00100000005,64,1050,925,125,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,66,0.508168161,0.932179272,1.03443682,2.48181391,2.47478437,0.00702953339,0.0229487885,0.0337054022,64,18.53125,0,0.00100000005,64,1186,1053,133,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,67,-1.07519734,0.295643717,0.292442024,-0.545185506,-0.487111628,0.0580738783,0.0179220065,0.0205566939,64,13.234375,0,0.00100000005,64,847,730,117,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,68,1.07365608,0.520933807,0.297249645,1.89889944,1.89183962,0.00705981255,0.0211269483,0.0285662673,64,15.890625,0,0.00100000005,64,1017,870,147,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,69,-0.920687139,1.02949703,0.914340615,1.05780637,1.02315044,0.0346559286,0.0292902142,0.0549066663,64,13.8125,0,0.00100000005,64,884,778,106,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,70,0.95033592,-0.724874735,-1.05828142,-0.838665068,-0.832820237,0.00584483147,0.0268938579,0.046289891,64,14.609375,0,0.00100000005,64,935,790,145,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54385,71,0.849369705,-0.815406382,-0.964401364,-0.903783917,-0.930438042,0.0266541243,0.0496498831,0.157767102,64,18.03125,0,0.00100000005,64,1154,1011,143,1
