mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,15,-0.0897094011,1.04607987,-0.0655632839,1.13796556,0.890807211,0.247158349,0.0216174182,0.478528231,1024,9.38476562,0,0.00999999978,1024,9610,7437,2173,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,16,0.413705796,0.254681438,-0.78131032,-0.239123628,-0.112923086,0.126200542,0.0370572843,1.40620005,1024,15.2841797,0,0.00999999978,1024,15651,13008,2643,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,17,-0.594999969,0.968380809,-0.512617588,-0.26772806,-0.139236748,0.128491312,0.0225575473,0.521055162,1024,11.6445312,0,0.00999999978,1024,11924,9801,2123,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,18,-0.497109383,-0.896579683,-0.0959504545,-1.93824351,-1.48963952,0.448603988,0.0256775804,0.675162315,1024,13.3505859,0,0.00999999978,1024,13671,11406,2265,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,19,-0.753643274,-0.246430308,0.0830651522,-1.55462492,-0.9170084,0.637616515,0.0305612274,0.956404388,1024,14.0351562,0,0.00999999978,1024,14372,11930,2442,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,20,-0.623939931,0.601983845,-0.225569442,-0.795334578,-0.247525528,0.547809064,0.0428239256,1.87790203,1024,16.3398438,0,0.00999999978,1024,16732,14010,2722,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,21,-0.320148736,0.0194316097,-0.920338511,-1.64738357,-1.22105563,0.426327944,0.024912253,0.635515213,1024,13.3544922,0,0.00999999978,1024,13675,11259,2416,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,22,-0.577782154,-0.295465291,0.937366426,-0.164062083,0.0641189814,0.228181064,0.0245032161,0.614817381,1024,11.75,0,0.00999999978,1024,12032,9645,2387,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,23,0.325978607,1.08102155,-0.305079907,1.16700137,1.10192025,0.0650811195,0.0121676587,0.151605159,1024,6.32324219,0,0.00999999978,1024,6475,3331,3144,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,24,-0.0302099232,-0.325094938,-0.904855967,-1.57603729,-1.2601608,0.315876484,0.0257232357,0.677565277,1024,13.71875,0,0.00999999978,1024,14048,11675,2373,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,25,-1.00044477,0.364955246,0.260165095,-0.399951965,-0.375324428,0.0246275365,0.021152243,0.458155394,1024,11.5966797,0,0.00999999978,1024,11875,9697,2178,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,26,0.484477401,1.01049316,-0.838338733,0.685612082,0.656631827,0.0289802551,0.0147556048,0.222953349,1024,10.2714844,0,0.00999999978,1024,10518,8372,2146,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,27,-0.978971124,-0.685116172,0.384194404,-1.41369367,-1.27989292,0.133800745,0.0165967699,0.282063663,1024,11.0556641,0,0.00999999978,1024,11321,9199,2122,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,28,-0.544516921,-0.928870201,0.317518353,-1.45116997,-1.15586877,0.295301199,0.023030797,0.543147683,1024,12.6152344,0,0.00999999978,1024,12918,10607,2311,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,29,0.721896112,-0.850659311,0.880052567,0.839434087,0.751289368,0.0881447196,0.0207023285,0.438872457,1024,11.140625,0,0.00999999978,1024,11408,9222,2186,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,30,0.533486307,0.345811605,1.09812272,1.97929788,1.97742057,0.00187730789,0,0,1024,1,0,0.00999999978,1024,1024,0,1024,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,31,0.830785871,0.0129929949,-0.975809216,-0.143248603,-0.132030368,0.0112182349,0.0181751829,0.338265389,1024,10.8212891,0,0.00999999978,1024,11081,8880,2201,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,32,0.813043475,-0.690540493,0.92247957,1.11817801,1.04498255,0.0731954575,0.0186458528,0.356011897,1024,11.5214844,0,0.00999999978,1024,11798,9608,2190,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,33,-1.06913912,0.240271136,-0.146089584,-1.02594423,-0.974957585,0.0509866476,0.0103922775,0.110591426,1024,7.75585938,0,0.00999999978,1024,7942,5874,2068,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,34,-0.546839952,-0.836943567,-0.792940497,-2.29090881,-2.17672396,0.114184856,0.0154026579,0.242935672,1024,12.0556641,0,0.00999999978,1024,12345,10273,2072,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,35,0.919254601,0.338374823,0.920297027,2.2694633,2.17792654,0.0915367603,0.0105877202,0.114790216,1024,10.0507812,0,0.00999999978,1024,10292,8236,2056,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,36,-0.950967193,0.578466833,-0.569361806,-1.08065748,-0.941862166,0.138795316,0.0174096897,0.310371637,1024,11.5693359,0,0.00999999978,1024,11847,9753,2094,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,37,-0.856356621,0.857685804,0.410542637,0.426338315,0.411871821,0.0144664943,0.0213658717,0.46745646,1024,11.4169922,0,0.00999999978,1024,11691,9642,2049,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,38,0.399649769,0.911472201,0.487680316,2.07510281,1.79880226,0.27630055,0.0195414294,0.391032308,1024,12.65625,0,0.00999999978,1024,12960,10764,2196,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,39,0.8862831,0.484921604,-0.965707958,0.412007064,0.405496776,0.00651028752,0.014577711,0.217609897,1024,10.4433594,0,0.00999999978,1024,10694,8632,2062,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,40,-0.833433211,0.0322562493,-0.57291925,-1.70581436,-1.37409616,0.331718206,0.0238069054,0.580371141,1024,13.7705078,0,0.00999999978,1024,14101,11747,2354,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,41,-1.08221769,-0.503601611,-0.302469164,-1.9018681,-1.88828838,0.0135797262,0.00725230481,0.0538582243,1024,6.12109375,0,0.00999999978,1024,6268,3157,3111,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,42,-0.747502446,-0.695805311,-0.294549644,-2.09471798,-1.73785734,0.356860638,0.0206029937,0.434670955,1024,13.359375,0,0.00999999978,1024,13680,11426,2254,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,43,0.936558425,0.270633698,-0.332234889,0.978812397,0.874957323,0.103855073,0.0266527887,0.727420032,1024,12.6015625,0,0.00999999978,1024,12904,10706,2198,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,44,-0.468204111,-1.03770196,0.509870887,-1.11603749,-0.996035218,0.12000227,0.0155513836,0.247649834,1024,10.2529297,0,0.00999999978,1024,10499,8371,2128,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,45,0.0708140805,-0.977128625,-0.698683321,-1.68265343,-1.60499787,0.0776555538,0.0167685989,0.287934363,1024,11.6210938,0,0.00999999978,1024,11900,9752,2148,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,46,-1.08003056,0.0887897685,0.63502568,-0.371480554,-0.356215119,0.015265435,0.00670398306,0.0460220277,1024,6.1953125,0,0.00999999978,1024,6344,3291,3053,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,47,-0.443023086,1.00982964,-1.02821565,-0.482582271,-0.461409092,0.0211731791,0.00824745465,0.0696530044,1024,8.30175781,0,0.00999999978,1024,8501,6414,2087,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,48,-1.02739704,-0.0794651881,-0.8468799,-1.99509335,-1.95374203,0.0413513184,0.0090662716,0.0841700137,1024,9.6640625,0,0.00999999978,1024,9896,7838,2058,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,49,-1.06565416,0.541796327,0.578846574,0.0674006343,0.0549887419,0.0124118924,0.0130105801,0.173337802,1024,8.31347656,0,0.00999999978,1024,8513,6465,2048,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,50,-1.05694842,0.730526865,0.389614463,0.065436013,0.063192904,0.00224310905,0.0122293904,0.15314737,1024,8.5703125,0,0.00999999978,1024,8776,6718,2058,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,51,0.337375641,-0.961575806,-0.931716263,-1.56046665,-1.55591643,0.00455021858,0.0136012975,0.189435184,1024,10.4443359,0,0.00999999978,1024,10695,8558,2137,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,52,-1.03532362,0.659452498,0.973249316,0.582691312,0.597378194,0.0146868825,0.00859311596,0.0756138489,1024,8.83300781,0,0.00999999978,1024,9045,6917,2128,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,53,0.966365159,-0.996419668,-0.455053031,-0.481607527,-0.485107541,0.00350001454,0.0108909644,0.121459827,1024,9.65527344,0,0.00999999978,1024,9887,7756,2131,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,54,-0.916714728,0.13054049,-1.0994246,-1.8861742,-1.8855989,0.000575304031,0,0,1024,1,0,0.00999999978,1024,1024,0,1024,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,55,-1.03485787,0.867131352,0.683810294,0.539171994,0.516083777,0.0230882168,0.0124804899,0.159500927,1024,9.1953125,0,0.00999999978,1024,9416,7408,2008,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,56,-1.07799649,0.489437819,-1.06429529,-1.65792942,-1.65285397,0.00507545471,0.00211092085,0.0045629302,1024,5.296875,0,0.00999999978,1024,5424,3243,2181,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,57,0.0615398549,-0.816983461,-0.915260077,-1.76995945,-1.67070365,0.0992558002,0.0166748483,0.284723788,1024,11.9013672,0,0.00999999978,1024,12187,10085,2102,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,58,-1.0165472,1.03901696,-0.806799769,-0.776970208,-0.78433001,0.00735980272,0.00636561355,0.0414935388,1024,8.00390625,0,0.00999999978,1024,8196,6074,2122,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,59,-0.801100194,-0.335347503,-0.874689281,-2.14013505,-2.01113701,0.128998041,0.0151848262,0.236112848,1024,12.2001953,0,0.00999999978,1024,12493,10270,2223,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,60,-1.00781,-1.04426551,-0.968482792,-3.03018594,-3.02055812,0.00962781906,0.00428040652,0.018761605,1024,7.33007812,0,0.00999999978,1024,7506,5457,2049,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,61,-0.912184596,-0.00910327863,-0.993070602,-1.95609868,-1.9143585,0.0417401791,0.0107306987,0.117911451,1024,10.3154297,0,0.00999999978,1024,10563,8411,2152,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,62,-0.068530038,-0.673536301,-0.972919762,-1.81617093,-1.71498609,0.101184845,0.0166149605,0.28268227,1024,11.7324219,0,0.00999999978,1024,12014,9895,2119,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,63,0.892485678,-0.334756792,-0.970480621,-0.434700876,-0.412751734,0.0219491422,0.0161418281,0.266812056,1024,10.9912109,0,0.00999999978,1024,11255,9148,2107,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,64,-0.445440233,-0.512588978,-1.09207916,-2.05802917,-2.05010843,0.00792074203,0,0,1024,1,0,0.00999999978,1024,1024,0,1024,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,65,1.04090881,-0.959117949,-0.900246501,-0.811481178,-0.818455637,0.00697445869,0.00683382479,0.0478219911,1024,8.43066406,0,0.00999999978,1024,8633,6563,2070,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,66,0.508168161,0.932179272,1.03443682,2.4955945,2.47478437,0.0208101273,0.007588665,0.0589699484,1024,9.24902344,0,0.00999999978,1024,9471,7342,2129,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,67,-1.07519734,0.295643717,0.292442024,-0.527540624,-0.487111628,0.0404289961,0.0113652488,0.132268935,1024,7.24902344,0,0.00999999978,1024,7423,5321,2102,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,68,1.07365608,0.520933807,0.297249645,1.92403913,1.89183962,0.032199502,0.00889566448,0.0810320303,1024,7.546875,0,0.00999999978,1024,7728,5677,2051,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,69,-0.920687139,1.02949703,0.914340615,1.02497613,1.02315044,0.00182569027,0.00731830392,0.0548429564,1024,8.54199219,0,0.00999999978,1024,8747,6687,2060,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,70,0.95033592,-0.724874735,-1.05828142,-0.841491222,-0.832820237,0.0086709857,0.00766353495,0.0601392798,1024,7.80078125,0,0.00999999978,1024,7988,5932,2056,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,55345,71,0.849369705,-0.815406382,-0.964401364,-0.94856447,-0.930438042,0.0181264281,0.0153874168,0.24245514,1024,11.0537109,0,0.00999999978,1024,11319,9187,2132,1
