mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,38,0.399649769,0.911472201,0.487680316,2.03026438,1.79880226,0.231462121,0.0332717411,0.283394247,256,12.0195312,0,0.00999999978,256,3077,2552,525,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,39,0.8862831,0.484921604,-0.965707958,0.446938515,0.405496776,0.0414417386,0.0275152773,0.193815157,256,9.87109375,0,0.00999999978,256,2527,2030,497,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,40,-0.833433211,0.0322562493,-0.57291925,-1.63370669,-1.37409616,0.259610534,0.0559094995,0.800223231,256,14.0898438,0,0.00999999978,256,3607,3047,560,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,41,-1.08221769,-0.503601611,-0.302469164,-1.89752102,-1.88828838,0.00923264027,0.00851644762,0.0185676496,256,6.53125,0,0.00999999978,256,1672,869,803,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,42,-0.747502446,-0.695805311,-0.294549644,-2.08888435,-1.73785734,0.351027012,0.0393951014,0.39730534,256,14.2148438,0,0.00999999978,256,3639,3081,558,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,43,0.936558425,0.270633698,-0.332234889,1.0652256,0.874957323,0.190268278,0.0485813171,0.604196966,256,11.765625,0,0.00999999978,256,3012,2469,543,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,44,-0.468204111,-1.03770196,0.509870887,-1.1522671,-0.996035218,0.15623188,0.0333636738,0.284962505,256,9.6484375,0,0.00999999978,256,2470,1942,528,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,45,0.0708140805,-0.977128625,-0.698683321,-1.67103136,-1.60499787,0.0660334826,0.0312929414,0.25068754,256,11.2734375,0,0.00999999978,256,2886,2353,533,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,46,-1.08003056,0.0887897685,0.63502568,-0.392564029,-0.356215119,0.0363489091,0.0180517789,0.0834218785,256,6.296875,0,0.00999999978,256,1612,868,744,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,47,-0.443023086,1.00982964,-1.02821565,-0.472207069,-0.461409092,0.0107979774,0.0152939344,0.0598795302,256,8.37109375,0,0.00999999978,256,2143,1660,483,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,48,-1.02739704,-0.0794651881,-0.8468799,-1.99316084,-1.95374203,0.0394188166,0.0137928911,0.0487024225,256,9.37890625,0,0.00999999978,256,2401,1924,477,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,49,-1.06565416,0.541796327,0.578846574,0.0414363928,0.0549887419,0.0135523491,0.0195962228,0.0983070582,256,7.91796875,0,0.00999999978,256,2027,1544,483,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,50,-1.05694842,0.730526865,0.389614463,0.0570896156,0.063192904,0.00610328838,0.0265478138,0.180425331,256,8.69921875,0,0.00999999978,256,2227,1704,523,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,51,0.337375641,-0.961575806,-0.931716263,-1.59552872,-1.55591643,0.0396122932,0.0219662841,0.123524524,256,10.2773438,0,0.00999999978,256,2631,2097,534,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,52,-1.03532362,0.659452498,0.973249316,0.583062232,0.597378194,0.0143159628,0.0193307213,0.0956612602,256,8.57421875,0,0.00999999978,256,2195,1697,498,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,53,0.966365159,-0.996419668,-0.455053031,-0.518503308,-0.485107541,0.0333957672,0.0190650895,0.0930502638,256,9.421875,0,0.00999999978,256,2412,1882,530,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,54,-0.916714728,0.13054049,-1.0994246,-1.8861742,-1.8855989,0.000575304031,0,0,256,1,0,0.00999999978,256,256,0,256,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,55,-1.03485787,0.867131352,0.683810294,0.509777308,0.516083777,0.00630646944,0.0178165212,0.0812616795,256,8.97265625,0,0.00999999978,256,2297,1803,494,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,56,-1.07799649,0.489437819,-1.06429529,-1.66266239,-1.65285397,0.00980842113,0.00291285641,0.00217209151,256,5.359375,0,0.00999999978,256,1372,777,595,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,57,0.0615398549,-0.816983461,-0.915260077,-1.78932178,-1.67070365,0.118618131,0.0296682939,0.225333169,256,12.1367188,0,0.00999999978,256,3107,2572,535,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,58,-1.0165472,1.03901696,-0.806799769,-0.779218793,-0.78433001,0.0051112175,0.0109986495,0.0309683923,256,8.3984375,0,0.00999999978,256,2150,1608,542,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,59,-0.801100194,-0.335347503,-0.874689281,-2.19363523,-2.01113701,0.182498217,0.0265821293,0.18089205,256,11.453125,0,0.00999999978,256,2932,2407,525,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,60,-1.00781,-1.04426551,-0.968482792,-3.03125167,-3.02055812,0.0106935501,0.00831467751,0.0176982712,256,7.57421875,0,0.00999999978,256,1939,1429,510,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,61,-0.912184596,-0.00910327863,-0.993070602,-2.00279546,-1.9143585,0.0884369612,0.0251022354,0.161311284,256,9.4921875,0,0.00999999978,256,2430,1908,522,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,62,-0.068530038,-0.673536301,-0.972919762,-1.82168114,-1.71498609,0.106695056,0.0329612717,0.278130054,256,12.5625,0,0.00999999978,256,3216,2693,523,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,63,0.892485678,-0.334756792,-0.970480621,-0.441161573,-0.412751734,0.0284098387,0.0320676118,0.263252944,256,10.4296875,0,0.00999999978,256,2670,2138,532,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,64,-0.445440233,-0.512588978,-1.09207916,-2.05802917,-2.05010843,0.00792074203,0,0,256,1,0,0.00999999978,256,256,0,256,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,65,1.04090881,-0.959117949,-0.900246501,-0.833648801,-0.818455637,0.0151931643,0.0139495945,0.0498153418,256,8.79296875,0,0.00999999978,256,2251,1734,517,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,66,0.508168161,0.932179272,1.03443682,2.50000858,2.47478437,0.0252242088,0.0117104324,0.0351063609,256,9.328125,0,0.00999999978,256,2388,1849,539,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,67,-1.07519734,0.295643717,0.292442024,-0.485634714,-0.487111628,0.00147691369,0.0231558103,0.137265041,256,7.16015625,0,0.00999999978,256,1833,1327,506,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,68,1.07365608,0.520933807,0.297249645,1.9386369,1.89183962,0.0467972755,0.0145026743,0.0538438521,256,6.75390625,0,0.00999999978,256,1729,1249,480,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,69,-0.920687139,1.02949703,0.914340615,1.02323294,1.02315044,8.24928284e-05,0.025522599,0.166759178,256,9.3515625,0,0.00999999978,256,2394,1865,529,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,70,0.95033592,-0.724874735,-1.05828142,-0.812248349,-0.832820237,0.0205718875,0.0132208811,0.0447466709,256,8.2109375,0,0.00999999978,256,2102,1558,544,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,54577,71,0.849369705,-0.815406382,-0.964401364,-0.926965058,-0.930438042,0.00347298384,0.0270358771,0.187120304,256,10.3671875,0,0.00999999978,256,2654,2129,525,1
