mesh,boundary,seed,point_index,x,y,z,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,27,-0.978971124,-0.685116172,0.384194404,-1.27989292,9.99999975e-06,4.99999987e-06,-1.31513441,-1.32083809,0.00570368767,0.18158251,0.0352414846,0.0409451723,0.0159777626,0.0154322339,0.261415839,0.243869543,61.5908203,81.1328125,1024,1024,0,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,28,-0.544516921,-0.928870201,0.317518353,-1.15586877,9.99999975e-06,4.99999987e-06,-1.23386025,-1.27344656,0.0395863056,1.0860672,0.0779914856,0.117577791,0.0188036039,0.0176446196,0.362061322,0.318804592,126.972656,126.952148,1024,1024,1,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,29,0.721896112,-0.850659311,0.880052567,0.751289368,9.99999975e-06,4.99999987e-06,0.750330508,0.754255414,0.00392490625,0.122767948,0.000958859921,0.00296604633,0.0166607425,0.0153083811,0.284242272,0.239970863,64.0146484,59.3408203,1024,1024,0,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,30,0.533486307,0.345811605,1.09812272,1.97742057,9.99999975e-06,4.99999987e-06,1.98083663,1.97893727,0.00189936161,0.402064919,0.0034160614,0.00151669979,0.00172290462,0.00300011295,0.00303964177,0.00921669416,24.6142578,24.4384766,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,31,0.830785871,0.0129929949,-0.975809216,-0.132030368,9.99999975e-06,4.99999987e-06,-0.141523942,-0.129738167,0.0117857754,0.367464006,0.0094935745,0.00229220092,0.0154400347,0.016632244,0.244116157,0.283270657,44.2060547,55.1953125,1024,1024,1,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,32,0.813043475,-0.690540493,0.92247957,1.04498255,9.99999975e-06,4.99999987e-06,1.06341577,1.05063534,0.0127804279,0.410943955,0.0184332132,0.0056527853,0.0153771304,0.0157220419,0.242131084,0.253114969,63.2919922,68.8916016,1024,1024,1,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,33,-1.06913912,0.240271136,-0.146089584,-0.974957585,9.99999975e-06,4.99999987e-06,-0.989100873,-0.974788189,0.0143126845,0.746332526,0.0141432881,0.0001693964,0.00913147721,0.0100448793,0.0853850842,0.103321195,39.1972656,41.2802734,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,34,-0.546839952,-0.836943567,-0.792940497,-2.17672396,9.99999975e-06,4.99999987e-06,-2.19193196,-2.22909808,0.0371661186,1.0146277,0.0152080059,0.0523741245,0.0184983648,0.0181309376,0.350402057,0.33662045,61.3154297,57.5898438,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,35,0.919254601,0.338374823,0.920297027,2.17792654,9.99999975e-06,4.99999987e-06,2.21477032,2.20281839,0.0119519234,0.449837923,0.0368437767,0.0248918533,0.0136102615,0.0129581382,0.189684957,0.171943262,50.7314453,58.5107422,1024,1024,0,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,36,-0.950967193,0.578466833,-0.569361806,-0.941862166,9.99999975e-06,4.99999987e-06,-0.953564227,-0.968110919,0.0145466924,0.41924113,0.0117020607,0.0262487531,0.0171422511,0.0175544247,0.30090934,0.315553576,65.7226562,69.1738281,1024,1024,1,0,1
