point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
209,-0.300228,-0.833644152,-0.958714843,-2.09258699,-2.10061431,0.00802731514,0.0142529868,0.20802319,1024,1024,26.2783203,1
210,-0.99212271,-0.181415617,-0.267534733,-1.44107306,-1.43914616,0.00192689896,0.0146037824,0.218388945,1024,1024,26.4228516,1
211,-0.564201295,-0.55626291,0.59119308,-0.529271126,-0.494735569,0.034535557,0.0187445842,0.359792084,1024,1024,27.7470703,1
212,-0.391029418,0.413308263,0.845497489,0.867776334,0.859075248,0.00870108604,0.0185139086,0.35099113,1024,1024,27.0839844,1
213,0.202407122,0.68304956,1.06256592,1.9480226,1.9402256,0.00779700279,0.00956498738,0.0936847255,1024,1024,24.0888672,1
214,0.164432168,0.237269402,-0.54078418,-0.139082611,0,0,0,0,0,0,0,0
215,-0.948094726,1.04074442,0.696926951,0.78957665,0.793775558,0.00419890881,0.00818748772,0.068643786,1024,1024,23.4824219,1
216,0.276942968,-0.842377305,0.109665394,-0.455768943,-0.439091027,0.016677916,0.0147433458,0.222583055,1024,1024,28.2324219,1
217,-0.882386565,-0.194634199,-0.860717416,-1.93773818,-1.96149313,0.0237549543,0.0152404821,0.237846836,1024,1024,25.9189453,1
218,-0.145803034,-0.555464864,0.313263535,-0.388004363,-0.382946372,0.00505799055,0.0100667244,0.103771068,1024,1024,25.4384766,1
219,-1.0297786,-0.803703427,0.0103981495,-1.82308388,-1.8181361,0.00494778156,0.0112272957,0.129077435,1024,1024,25.328125,1
220,-0.846984625,1.00831091,-0.270328343,-0.109002054,-0.12950933,0.0205072761,0.0114314212,0.133813649,1024,1024,24.9863281,1
221,0.517725229,0.377657771,0.582661152,1.47804415,1.47174931,0.00629484653,0.0221196562,0.501021922,1024,1024,28.6699219,1
222,0.944394946,-0.190080047,0.298264861,1.05257976,1.02792501,0.0246547461,0.0172734987,0.30553472,1024,1024,26.4833984,1
223,-0.0267976522,-0.682116985,-0.544112802,-1.25302744,-1.20849025,0.0445371866,0.0232439637,0.553248644,1024,1024,29.3496094,1
224,-0.613926291,-0.904988766,-0.65564692,-2.17456198,-2.19305396,0.0184919834,0.0181201566,0.336220264,1024,1024,26.8554688,1
225,-0.326026976,-0.648022354,0.299576283,-0.674473047,-0.680970192,0.0064971447,0.0154211177,0.243518338,1024,1024,28.5800781,1
226,-0.900288701,0.463070273,0.0188823938,-0.418336034,-0.429446727,0.0111106932,0.0184985977,0.350410908,1024,1024,27.0761719,1
227,-0.0182467699,-1.0484339,0.455071807,-0.611608863,-0.620443463,0.00883460045,0.00845661853,0.0732307434,1024,1024,23.9951172,1
228,-0.888316751,-0.303229868,-0.900417745,-2.09196448,-2.08985686,0.00210762024,0.015382085,0.242287159,1024,1024,25.90625,1
229,-0.286548674,0.261741996,0.627982855,0.603176177,0.605148733,0.00197255611,0.0166711733,0.284598321,1024,1024,27.5078125,1
230,0.28157711,-0.10417366,-0.875546813,-0.698143363,-0.699294806,0.00115144253,0.0206203107,0.435401946,1024,1024,28.1523438,1
231,0.219675422,0.928698421,-0.891925216,0.256448627,0.254303426,0.00214520097,0.0127185713,0.165644333,1024,1024,25.8964844,1
232,0.31147778,-0.216019452,0.634141564,0.729599893,0,0,0,0,0,0,0,0
233,0.307953954,0.579216003,-0.792842567,0.0943273902,0.116531752,0.0222043619,0.0177338626,0.322037637,1024,1024,28.2109375,1
234,-0.69454354,0.460437179,0.0208772421,-0.21322912,-0.200332865,0.0128962547,0.0212721042,0.463362485,1024,1024,28.5576172,1
235,0.76599288,-0.358702779,0.0437400341,0.451030135,0.436284512,0.0147456229,0.0217042472,0.482380122,1024,1024,27.9326172,1
236,-0.942936838,0.205184221,-0.254535675,-0.992288291,-0.978357673,0.0139306188,0.0170098618,0.29627943,1024,1024,27.2451172,1
237,-0.196391225,-0.514309645,0.226868868,-0.483832002,-0.474654704,0.00917729735,0.0056970804,0.0332356878,1024,1024,22.1953125,1
238,0.969068408,-0.679863811,0.358620882,0.64782548,0.628507257,0.019318223,0.0146866366,0.220874026,1024,1024,26.2001953,1
239,-0.650899053,0.621079683,1.01272213,0.982902765,1.00899422,0.0260914564,0.0118381158,0.143504381,1024,1024,25.2246094,1
240,-1.08435357,-0.863493919,1.02760756,-0.920239925,-0.920852423,0.00061249733,0.00573676359,0.0114857489,349,349,19.2378216,1
241,0.171853065,-0.259147167,0.34277153,0.255477428,0,0,0,0,0,0,0,0
242,-0.206194282,1.06336343,0.264554739,1.12172389,1.12706876,0.00534486771,0.00840549823,0.0723480657,1024,1024,22.9052734,1
243,-0.570748508,0.00396883488,0.306256294,-0.260523379,-0.267220348,0.00669696927,0.0196190067,0.394143164,1024,1024,28.6396484,1
244,0.699727297,0.118510127,-0.529905736,0.288331687,0.24705106,0.0412806273,0.0232509673,0.553582072,1024,1024,29.2617188,1
245,0.0491133928,1.08404458,-0.0120390654,1.1211189,1.12799215,0.00687325001,0.00766737666,0.0219869595,374,374,20.7967911,1
246,1.08849084,0.151035786,-0.776328683,0.463197947,0.455080926,0.00811702013,0.00783769786,0.0191660058,312,312,18.1025639,1
247,-0.704981685,0.0262219906,0.573184013,-0.105575681,-0.129964456,0.0243887752,0.0202123988,0.418346047,1024,1024,26.8359375,1
248,-0.492103279,0.554193258,1.04276979,1.10485983,1.11304724,0.00818741322,0.00961587671,0.0946842432,1024,1024,24.7841797,1
249,0.156786203,-0.957925797,-1.06110024,-1.86223984,-1.85558438,0.00665545464,0.00805374235,0.0664194748,1024,1024,22.4599609,1
250,-0.234466493,0.629521012,0.0889708996,0.484025419,0.483778834,0.000246584415,0.016629193,0.283166766,1024,1024,28.4453125,1
251,1.09750044,0.156540155,0.966095805,2.2201364,2.21613789,0.00399851799,0.00489986688,0.000936339144,39,39,17.4615383,1
252,0.909551024,0.653309345,-0.862628639,0.700231731,0.703991354,0.00375962257,0.0141935814,0.206292748,1024,1024,25.8544922,1
253,0.786661983,-0.303890884,0.767713904,1.25048494,1.26618648,0.0157015324,0.0181009714,0.335508674,1024,1024,26.0654297,1
254,-0.526156366,0.980597138,0.462090135,0.916530907,0.898908973,0.0176219344,0.0146032358,0.218372598,1024,1024,26.1210938,1
255,-0.345432937,-0.14016968,-0.131845653,-0.61744827,-0.602915883,0.0145323873,0.0134830326,0.186155185,1024,1024,26.1972656,1
256,0.348877311,-0.322580099,-0.460472286,-0.434175074,-0.424461484,0.00971359015,0.024643207,0.621862531,1024,1024,28.4648438,1
257,0.184878826,-0.655226231,0.600658536,0.130311131,0.122165605,0.00814552605,0.0112014757,0.128484413,1024,1024,26.2900391,1
258,0.152138233,-0.867065012,0.190425158,-0.524501622,-0.511916101,0.0125855207,0.0150098177,0.230701685,1024,1024,29.2099609,1
259,-0.814110577,-1.0174439,-0.461708486,-2.29326296,-2.28129005,0.0119729042,0.0119908005,0.147229999,1024,1024,24.4052734,1
260,-0.512517214,-0.969482422,0.90499866,-0.577000976,-0.574780941,0.0022200346,0.0106564183,0.116284661,1024,1024,24.7753906,1
261,-0.00545501709,-0.788889408,-1.04242384,-1.83676827,-1.82574487,0.0110234022,0.0107589373,0.118532851,1024,1024,24.2402344,1
262,-0.76132977,-0.221089482,0.782686114,-0.199733138,-0.174470559,0.0252625793,0.017332932,0.307640851,1024,1024,27.6904297,1
263,0.58187294,0.614362955,0.553240061,1.74947596,1.75451553,0.00503957272,0.0228080954,0.532694221,1024,1024,27.3925781,1
264,0.638051152,0.131980181,-0.278979838,0.491051495,0.497505993,0.00645449758,0.023068931,0.544947803,1024,1024,29.4316406,1
265,-0.461972713,0.56899178,0.671204567,0.778223634,0.786746085,0.00852245092,0.0217285901,0.483462811,1024,1024,27.5576172,1
266,-0.954203546,-0.0202544928,0.698336005,-0.276122034,-0.266671717,0.00945031643,0.0153055545,0.239882246,1024,1024,26.7724609,1
267,0.115470767,0.665815353,-1.05897975,-0.277693629,-0.255475074,0.0222185552,0.0129710129,0.0672988668,400,400,23.8824997,1
268,1.01012504,0.604099989,-0.802399874,0.811825156,0.784103096,0.0277220607,0.0118908389,0.144785464,1024,1024,24.7041016,1
269,0.32839489,0.894117594,-0.0494134426,1.17309904,1.16380298,0.00929605961,0.0146383084,0.219422802,1024,1024,26.4560547,1
270,-0.7752316,1.02299297,-0.461296558,-0.21353519,-0.203788832,0.0097463578,0.0106523419,0.116195731,1024,1024,25.0351562,1
271,0.773701429,-0.909681141,0.619956493,0.483976781,0.475051492,0.00892528892,0.0146653792,0.220235094,1024,1024,26.3613281,1
272,-0.0829861164,0.940053582,-0.47405225,0.383015215,0.407913715,0.0248984993,0.0105138468,0.113193959,1024,1024,25.53125,1
273,-0.64982146,-0.381034374,-0.316743493,-1.34759939,-1.35952449,0.0119251013,0.0242434703,0.601851761,1024,1024,28.703125,1
274,0.391604066,-0.678556263,0.927202821,0.640250623,0.63426137,0.00598925352,0.0117259398,0.140797615,1024,1024,26.4199219,1
275,-0.781728983,0.284587383,-0.366662502,-0.863804102,-0.86051476,0.00328934193,0.0204829741,0.429621458,1024,1024,28.0800781,1
276,0.0424770117,-0.337221324,1.07200301,0.777258694,0.774968028,0.0022906661,0.00515435683,0.0131242927,494,494,21.6599197,1
277,-0.722460151,0.678902149,-0.194984615,-0.238542616,-0.20405221,0.0344904065,0.0204483625,0.42817077,1024,1024,28.765625,1
278,0.904293895,0.950148702,-0.00318825245,1.85125434,1.86010981,0.00885546207,0.0131492158,0.177051514,1024,1024,25.40625,1
279,0.444868565,0.308920264,-0.528260708,0.225528121,0.222176045,0.00335207582,0.0187393706,0.359591901,1024,1024,29.1240234,1
280,0.0227566957,1.00215566,1.02399004,2.04890251,2.04664373,0.00225877762,0.00743674347,0.0542543568,981,981,23.633028,1
281,-1.02872503,0.0497168303,-1.00086582,-1.97987401,-1.96671283,0.0131611824,0.00831496995,0.0707980469,1024,1024,23.7578125,1
282,-0.797016025,-1.07290912,0.0954926014,-1.77443254,-1.77807176,0.00363922119,0.00714471703,0.0522721075,1024,1024,22.2519531,1
283,0.965474725,0.157612324,0.501476884,1.62456393,1.62402666,0.000537276268,0.0155615155,0.247972637,1024,1024,26.5214844,1
284,0.0802230835,-1.06912017,-1.05512619,-2.04402328,-2.03616285,0.00786042213,0.0112083172,0.0252509024,201,201,21.7114429,1
285,0.512286901,-0.869484246,-0.0895984173,-0.446795762,-0.467098594,0.0203028321,0.0184259564,0.347664207,1024,1024,29.0185547,1
286,-0.40258038,-0.230043709,-0.122183442,-0.754807532,-0.747712255,0.00709527731,0.0159282014,0.25979659,1024,1024,28.0029297,1
287,-0.4009642,-0.827486396,0.896825552,-0.331624985,-0.355403155,0.0237781703,0.0126878908,0.164846152,1024,1024,26.3037109,1
288,0.922798991,0.989467978,0.194836974,2.10710382,2.11301875,0.00591492653,0.0109203039,0.122115113,1024,1024,24.765625,1
289,0.71755445,-0.0563436747,-0.730373442,-0.0691626668,-0.0428140946,0.0263485722,0.0212380756,0.461881161,1024,1024,26.4423828,1
290,-0.420065045,0.946693063,0.120646,0.647274017,0.66940999,0.022135973,0.0152111361,0.236931741,1024,1024,25.9394531,1
291,0.683920979,-0.86437279,-0.190030396,-0.370482206,-0.349248976,0.0212332308,0.0188396499,0.363450766,1024,1024,27.7333984,1
292,0.265812993,0.765661597,0.0418257713,1.07330036,1.08792555,0.0146251917,0.0169926807,0.295681238,1024,1024,27.4150391,1
293,-0.134256363,0.901124835,-0.537945747,0.228922725,0.236293569,0.00737084448,0.0127723506,0.167048141,1024,1024,27.4335938,1
294,0.737158537,0.333084941,-1.03663623,0.0336072445,0.0426718071,0.00906456262,0.0102403052,0.107380584,1024,1024,24.7509766,1
295,-0.749000192,-0.929005265,0.621334314,-1.05667114,-1.06741202,0.0107408762,0.0144034196,0.21243751,1024,1024,26.0498047,1
296,0.391844869,0.781172872,0.980143905,2.15316153,2.17585015,0.0226886272,0.0127477869,0.166406214,1024,1024,25.3720703,1
297,-0.27475071,-0.593269169,0.438199162,-0.429820716,-0.427158445,0.00266227126,0.01418438,0.206025362,1024,1024,27.8212891,1
298,-0.225507498,0.665583611,0.0235546827,0.463630795,0.440927625,0.0227031708,0.0153773082,0.242136687,1024,1024,26.9257812,1
299,0.702095985,0.0867906809,-0.420092165,0.368794501,0.374026865,0.00523236394,0.0236461684,0.572560668,1024,1024,28.359375,1
300,-0.446614444,-0.606004119,0.301887989,-0.750730515,-0.737595439,0.0131350756,0.0182015151,0.339246273,1024,1024,27.9335938,1
301,-0.589884818,-0.404034495,-0.13626188,-1.13018119,-1.13229132,0.00211012363,0.021767566,0.485198796,1024,1024,28.7519531,1
302,-0.251883209,0.319785476,0.487410784,0.555313051,0.557084501,0.00177145004,0.0167961605,0.28888166,1024,1024,27.7285156,1
303,-0.486326039,0.212593794,1.03219473,0.758462489,0.752951145,0.00551134348,0.0107747717,0.118882008,1024,1024,24.7734375,1
304,0.899236083,-0.758909345,0.904943585,1.04527032,1.03111911,0.0141512156,0.0130440407,0.174230531,1024,1024,24.8535156,1
305,0.279429436,-1.07034194,0.997800469,0.20688796,0.193172947,0.0137150139,0.00466359034,0.0181822255,836,836,22.4653111,1
306,-0.437468648,-0.569390118,0.635336399,-0.371522427,-0.355435014,0.0160874128,0.0151858618,0.236145049,1024,1024,28.2099609,1
307,-0.353993356,-0.779995739,0.214671493,-0.919317603,-0.928772151,0.00945454836,0.0162940435,0.271867782,1024,1024,28.6552734,1
308,0.333304644,-1.05061316,0.167579055,-0.549729466,-0.547295749,0.00243371725,0.00869035721,0.0773348361,1024,1024,24.0087891,1
309,1.0876075,0.344280601,-0.177493691,1.25439441,1.27741838,0.023023963,0.00729453284,0.0167080052,314,314,20.3057327,1
310,0.202413321,-1.03703547,-0.58826381,-1.42288589,-1.41527522,0.00761067867,0.0116295675,0.138492748,1024,1024,24.4501953,1
311,-0.156972945,-0.99917686,0.358713388,-0.797436476,-0.778439164,0.0189973116,0.0122364461,0.153324142,1024,1024,26.0615234,1
312,0.749032855,-0.893066585,0.852496982,0.708463252,0.714204431,0.00574117899,0.0129986973,0.173021317,1024,1024,25.6621094,1
313,0.175672889,0.444779634,0.387423873,1.0078764,0.986162961,0.0217134356,0.0185893811,0.35385862,1024,1024,28.9130859,1
314,0.34380579,-0.585860193,-0.654932261,-0.896986663,-0.883170247,0.0138164163,0.0240123346,0.590430439,1024,1024,29.0537109,1
315,0.316949248,0.0723881721,0.131354928,0.520692348,0,0,0,0,0,0,0,0
316,0.444141984,-0.432160079,-0.389567018,-0.377585113,-0.35442847,0.0231566429,0.0235362072,0.567247927,1024,1024,28.0644531,1
317,1.08015811,0.848182917,0.0069154501,1.93525648,1.93073761,0.00451886654,0.0057456959,0.0244626496,741,741,20.3562756,1
318,-0.307955801,0.118357539,0.0198845863,-0.169713676,-0.171975464,0.00226178765,0.00957082026,0.0937990099,1024,1024,23.3251953,1
319,0.296039581,0.45311439,-0.252136111,0.49701786,0.49591893,0.00109893084,0.000485928205,7.55603878e-06,32,32,7.4375,1
320,-0.0886425972,0.020160675,0.255325317,0.186843395,0,0,0,0,0,0,0,0
321,-0.655467033,0.98289907,1.06884968,1.39628172,1.40574396,0.00946223736,0.00491710752,0.0233558938,966,966,22.1252594,1
322,-0.65681684,-0.878822267,-1.04998636,-2.58562541,-2.59438896,0.00876355171,0.00697828969,0.0498652458,1024,1024,23.6025391,1
323,0.978522182,-0.496465206,0.793021917,1.27507889,1.2815969,0.00651800632,0.0130450325,0.17425704,1024,1024,25.3623047,1
324,-0.787340999,0.577446342,1.07786071,0.867966056,0.878731489,0.0107654333,0.00841882266,0.0411792919,581,581,22.2839928,1
325,-0.741358042,-0.912307322,0.0160827637,-1.63758254,-1.64088047,0.003297925,0.0161682237,0.267685324,1024,1024,27.59375,1
326,-1.03742993,0.446710706,0.564901829,-0.0258173943,-0.0246419199,0.00117547438,0.011036586,0.124729589,1024,1024,23.7958984,1
327,-0.711429596,0.649911523,0.408730507,0.347212434,0.333335221,0.013877213,0.0217828974,0.485882461,1024,1024,27.9013672,1
328,-0.115550101,0.859310865,-1.08323872,-0.339477956,-0.338363945,0.00111401081,0.00506857038,0.0238920767,930,930,20.4440861,1
329,-0.167916834,1.04918802,-0.843113959,0.0381572247,0.0262818225,0.0118754022,0.00924274791,0.0874786824,1024,1024,23.6962891,1
330,0.421290278,-0.513139188,0.505718231,0.413869321,0.370581627,0.0432876945,0.0159961227,0.262016982,1024,1024,27.4863281,1
331,-0.119166136,0.923403859,0.229368806,1.03360653,1.03106236,0.00254416466,0.0161918588,0.268468499,1024,1024,26.7685547,1
332,-0.863568544,-0.312444627,0.0149829388,-1.16103029,-1.13478208,0.0262482166,0.0198899545,0.405104935,1024,1024,26.9609375,1
333,-0.694537401,-0.0964181423,-0.607400537,-1.39835608,-1.3744148,0.0239412785,0.023216974,0.551964581,1024,1024,27.5292969,1
334,-0.965281844,0.741606593,-0.517546058,-0.741221309,-0.743777812,0.00255650282,0.013527425,0.187383011,1024,1024,26.3085938,1
335,1.06398785,0.0846360922,-0.065698266,1.08292568,1.0784657,0.00445997715,0.00974219013,0.0971881077,1024,1024,23.4277344,1
336,0.0945613384,-0.262809753,0.320191622,0.151943207,0,0,0,0,0,0,0,0
337,0.354037523,-0.921194136,0.256613493,-0.31054312,-0.309178591,0.00136452913,0.0144055365,0.212499946,1024,1024,27.9316406,1
338,0.12484026,-1.05608821,-0.485306263,-1.41655421,-1.4242723,0.00771808624,0.00993762631,0.101126574,1024,1024,22.7861328,1
339,1.09224498,0.995235324,0.976503253,3.06398344,3.07565236,0.0116689205,0.00523487199,0.00128798257,47,47,18,1
340,-0.111708641,-0.706378579,0.308302522,-0.509784698,-0.495437175,0.0143475235,0.0143932737,0.21213831,1024,1024,27.9003906,1
341,0.927410245,-0.895960987,0.362004161,0.393453419,0.401186675,0.00773325562,0.0133539727,0.182608485,1024,1024,25.3144531,1
342,-1.02970028,-0.266319335,-0.435859263,-1.73187876,-1.72723436,0.00464439392,0.0128124505,0.168098703,1024,1024,25.2431641,1
343,-0.060140729,0.110561609,0.0454763174,0.0958971977,0,0,0,0,0,0,0,0
344,0.449702144,-0.33025223,-0.116885781,0.00256413221,0.0142222345,0.0116581023,0.017399041,0.309992075,1024,1024,28.8535156,1
345,0.397467256,0.286288738,0.303993583,0.987749577,0.968424737,0.0193248391,0.0198190343,0.402221203,1024,1024,28.3984375,1
346,1.04525936,0.463302135,-0.498994172,1.00956726,1.00921345,0.000353813171,0.0104958648,0.112807103,1024,1024,23.921875,1
347,0.501322269,0.980499148,-0.974837422,0.506983995,0.50780046,0.000816464424,0.00999238435,0.102244087,1024,1024,24.5478516,1
348,-0.561239719,-0.0869842768,0.193860769,-0.454363227,-0.435002208,0.0193610191,0.0187565517,0.360251606,1024,1024,27.8076172,1
349,-0.326490283,0.552821994,-1.01156569,-0.785233974,-0.77814579,0.00708818436,0.0111671165,0.127697393,1024,1024,24.5556641,1
350,0.0747412443,-0.630219042,0.675853133,0.120375335,0.115787372,0.00458796322,0.0085421931,0.0747203231,1024,1024,24.6044922,1
351,0.128113151,0.818249583,-0.534830749,0.411531985,0.386848956,0.0246830285,0.0118725309,0.144339964,1024,1024,26.6904297,1
352,0.0275925398,0.106415987,-0.233711183,-0.0997026563,0,0,0,0,0,0,0,0
353,0.189203024,-0.932031512,0.145039439,-0.597789049,-0.604941249,0.00715219975,0.0132924598,0.180930048,1024,1024,26.7900391,1
354,1.07586586,-0.599713564,0.680634022,1.15678632,1.16055655,0.0037702322,0.00611105189,0.0382412337,1024,1024,20.9736328,1
355,0.320887446,-0.867254257,1.01250064,0.466133833,0.453405797,0.0127280354,0.00947620906,0.0919536948,1024,1024,25.2939453,1
356,0.068549037,-0.634815156,-0.266308665,-0.832574785,-0.880110919,0.0475361347,0.0205992963,0.43451497,1024,1024,29.2080078,1
357,0.546459675,0.499445558,-0.769131064,0.276774168,0.265780926,0.0109932423,0.0189628787,0.368220925,1024,1024,27.7353516,1
358,0.772114396,0.357133389,1.02809083,2.15733862,2.14452744,0.0128111839,0.0111945197,0.128324881,1024,1024,24.9208984,1
359,0.408378243,-0.789901853,-0.607285678,-0.988809288,-0.988637328,0.0001719594,0.0219066776,0.491420209,1024,1024,27.9267578,1
360,0.397976279,0.862519622,-0.159244299,1.1012516,1.08546507,0.0157865286,0.013447118,0.185164794,1024,1024,28.3613281,1
361,0.569915056,0.278459787,-0.995649338,-0.147274494,-0.156051174,0.00877667964,0.01447496,0.214553058,1024,1024,25.8320312,1
362,-0.927594304,-0.392288625,-1.00369537,-2.32357836,-2.31611156,0.00746679306,0.0113444217,0.131784588,1024,1024,24.9609375,1
363,0.315274,-0.701605558,0.282372594,-0.103958964,-0.146271542,0.0423125774,0.0139483893,0.199226961,1024,1024,28.6757812,1
364,0.466159463,-0.273153961,-0.54062593,-0.347620428,-0.380766034,0.0331456065,0.0237050839,0.575417399,1024,1024,29.3964844,1
365,-0.0621656179,-0.113634706,-0.520747244,-0.696547568,-0.66107446,0.0354731083,0.0203658566,0.424722522,1024,1024,30.0771484,1
366,-0.182076037,-0.438561499,0.510407805,-0.110229731,0,0,0,0,0,0,0,0
367,-0.841335654,-0.129302025,-0.676124096,-1.64676178,-1.63441885,0.0123429298,0.020596806,0.434409946,1024,1024,27.6582031,1
368,0.551228523,-0.667201281,-0.366378129,-0.482350886,-0.458980501,0.0233703852,0.0226120241,0.523574889,1024,1024,28.8173828,1
369,1.05156267,-0.135583639,-0.983016908,-0.0670378804,-0.0608873144,0.00615056604,0.00690142252,0.0487727411,1024,1024,22.1474609,1
370,-0.142800272,0.442804217,0.885192037,1.18519592,1.18044233,0.00475358963,0.0163644254,0.27422148,1024,1024,27.1201172,1
371,-0.258323669,-0.28271991,0.803792596,0.262749016,0,0,0,0,0,0,0,0
372,-0.224172771,1.07395399,-0.931270719,-0.0814895034,-0.0878987014,0.00640919805,0.00715284422,0.0271164849,530,530,21.6773586,1
373,-1.07399976,0.344682813,1.0488013,0.319484353,0.325347662,0.00586330891,0.00744111696,0.0106864525,193,193,20.1606216,1
374,0.49034071,-0.0550088882,-0.597320855,-0.161989033,-0.11274875,0.0492402837,0.0246520378,0.622308314,1024,1024,29.7363281,1
375,0.716440678,-1.08812714,0.322754979,-0.0489314795,-0.0549036898,0.00597221032,0.00452899979,0.0210041236,1024,1024,19.5859375,1
376,0.197467208,-0.0360599756,0.0206369162,0.182044148,0,0,0,0,0,0,0,0
377,-0.946728349,0.820507884,0.627314687,0.501094222,0.506017208,0.00492298603,0.0138228554,0.195657045,1024,1024,25.3691406,1
378,0.514336109,0.244306326,-0.982389212,-0.223746777,-0.23824209,0.0144953132,0.0146114174,0.21861738,1024,1024,26.375,1
379,-0.30040729,-1.01770329,-0.219442904,-1.53755355,-1.55374324,0.0161896944,0.0117249498,0.140773833,1024,1024,25.6337891,1
380,0.0841308832,-0.447420776,-0.58743614,-0.950726032,-0.958007693,0.00728166103,0.0236368198,0.57210803,1024,1024,28.3779297,1
381,0.177395821,-0.363173306,0.751004815,0.56522733,0,0,0,0,0,0,0,0
382,-0.53026402,0.77160728,-0.791484058,-0.550140798,-0.546085477,0.00405532122,0.0177152995,0.321363807,1024,1024,26.875,1
383,-0.651647687,-0.610291839,0.0263022184,-1.23563731,-1.23228383,0.00335347652,0.0202235337,0.418807119,1024,1024,28.6875,1
384,-1.05030549,0.775740266,-0.224841893,-0.499407113,-0.487756699,0.0116504133,0.00957008917,0.0937846899,1024,1024,23.7773438,1
385,0.422647476,-0.0584292412,1.04398715,1.40820539,1.39328802,0.0149173737,0.00888064876,0.0807587057,1024,1024,23.8994141,1
386,-0.982508004,-0.737484455,0.0344920158,-1.68550038,-1.6773963,0.00810408592,0.0142225502,0.207135677,1024,1024,25.7226562,1
387,0.237199068,-0.837135553,1.04664791,0.446711421,0.450165838,0.00345441699,0.00671453308,0.0461669937,1024,1024,23.2060547,1
388,-0.353947639,-0.148896277,-0.609936357,-1.11278033,-1.08332729,0.0294530392,0.0233797599,0.559731901,1024,1024,29.3837891,1
389,1.07151091,0.725366592,-0.376215756,1.42066169,1.42249405,0.00183236599,0.0112612303,0.0527551696,416,416,21.5649033,1
390,-0.442243099,-0.973829806,0.912573934,-0.503498912,-0.508601844,0.00510293245,0.0104263695,0.111318193,1024,1024,25.3242188,1
391,-0.513207912,0.635278821,1.09592974,1.21800065,1.22917306,0.0111724138,0.00493263081,0.000778587069,32,32,14.3125,1
392,0.724004745,-0.0542167425,0.938082814,1.60787082,1.58751619,0.0203546286,0.014777814,0.223624989,1024,1024,26.9003906,1
393,0.73948133,-0.109490693,-0.698108852,-0.0681182146,-0.0562372804,0.0118809342,0.021459749,0.471573293,1024,1024,27.9394531,1
394,-0.161030948,0.0137724876,0.947068572,0.799810112,0.801010609,0.00120049715,0.00525504118,0.00985871814,357,357,20.6134453,1
395,0.855410695,-0.971516907,-0.747791767,-0.863897979,-0.872635365,0.00873738527,0.0119308028,0.145760313,1024,1024,24.8681641,1
396,0.176279187,0.377186775,-0.270646632,0.282819331,0,0,0,0,0,0,0,0
397,1.03685558,0.552219868,-0.997929037,0.59114641,0.587152541,0.00399386883,0.00725512905,0.0539001822,1024,1024,23.7792969,1
398,-0.975019813,0.104940891,0.365841508,-0.504237413,-0.484994471,0.0192429423,0.0160426628,0.263543874,1024,1024,26.6884766,1
399,0.852633595,0.783046126,0.141219497,1.77689922,1.75132358,0.0255756378,0.018129969,0.336584479,1024,1024,27.9091797,1
400,-0.119925916,-0.405296624,0.659463763,0.134241223,0,0,0,0,0,0,0,0
401,0.121523023,1.02865088,-0.838383317,0.311790586,0.301742077,0.0100485086,0.0106241927,0.115582429,1024,1024,24.5332031,1
402,0.46332705,-0.897192717,-1.08138728,-1.51525295,-1.51686239,0.00160944462,0.00679733092,0.0178346317,386,386,21.9533672,1
403,0.809793711,-0.149101377,0.727900147,1.38859248,1.39698732,0.00839483738,0.0177758262,0.323563516,1024,1024,26.703125,1
404,0.811670065,0.868391871,0.489071488,2.16913342,2.14465618,0.0244772434,0.0175042916,0.313753814,1024,1024,27.9736328,1
405,-0.499440134,-0.63888824,0.906115413,-0.232212901,-0.244978234,0.0127653331,0.0146582965,0.220022425,1024,1024,26.3076172,1
406,0.324914336,-0.305282056,-0.311908185,-0.292275906,-0.290413558,0.00186234713,0.0221003257,0.500146568,1024,1024,28.7939453,1
407,0.185799837,0.568383694,-0.0475473404,0.70663619,0.694508672,0.0121275187,0.000519070541,8.62189518e-06,32,32,14,1
408,0.469753861,-0.0428982973,-0.580542982,-0.153687418,-0.155391425,0.00170400739,0.0228979737,0.536900759,1024,1024,29.1679688,1
409,-0.205586374,-1.04345191,-0.359700441,-1.60873866,-1.61164725,0.00290858746,0.010395837,0.110667199,1024,1024,24.7050781,1
410,-0.268327713,0.404252291,-0.599502444,-0.463577867,-0.481763095,0.0181852281,0.0145719228,0.0564826913,266,266,22.8345871,1
411,0.379110336,0.936519027,-1.08265567,0.232973695,0.223755658,0.00921803713,0.00950608496,0.00939802825,104,104,20.6442299,1
412,-0.225114942,-0.58080864,-1.06624722,-1.87217081,-1.87546074,0.00328993797,0.00832983106,0.0710513592,1024,1024,22.9101562,1
413,-0.963627338,0.173663974,0.196537018,-0.593426347,-0.616661966,0.0232356191,0.0157327577,0.253460139,1024,1024,27.2578125,1
414,-0.569768786,0.0367287397,0.460149884,-0.0728901625,-0.0878289789,0.0149388164,0.0196668524,0.396067917,1024,1024,28.1748047,1
415,0.281682491,-0.839523435,-0.436944544,-0.994785488,-1.01040471,0.0156192183,0.0212767851,0.463566452,1024,1024,28.3720703,1
416,-0.343653262,0.128539324,0.505123138,0.290009201,0.308563232,0.0185540318,0.0144603867,0.214121237,1024,1024,26.2158203,1
