point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
40,0.839357018,-0.841005206,-0.275041699,-0.276689887,-0.24651368,0.0301762074,0.0172254313,0.303836644,1024,1024,26.3222656,1
41,-0.136137307,-1.0439899,0.306835771,-0.873291373,-0.882566214,0.00927484035,0.00857966114,0.0753772408,1024,1024,24.3525391,1
42,-0.69196409,0.468982339,-1.01835334,-1.24133515,-1.26833463,0.0269994736,0.0106553361,0.11626105,1024,1024,24.6787109,1
43,0.0566350222,0.759516239,0.682204247,1.49835551,1.4976902,0.000665307045,0.0194073915,0.385686338,1024,1024,27.5351562,1
44,0.263448358,-0.601415753,0.122771621,-0.215195775,0,0,0,0,0,0,0,0
45,-0.188617945,-0.0952697992,0.358304977,0.0744172335,0,0,0,0,0,0,0,0
46,1.07651937,0.892747402,0.742839694,2.71210647,2.70596218,0.0061442852,0.0169865675,0.0372221097,129,129,21.5891476,1
47,-0.828413606,0.885288,0.671392679,0.728267074,0.710130095,0.0181369781,0.0159740672,0.261294961,1024,1024,26.7919922,1
48,0.491069555,-0.835940599,0.756052136,0.411181092,0.426787645,0.0156065524,0.0150410514,0.231662825,1024,1024,27.2685547,1
49,-1.06070256,-0.412997544,-0.707131147,-2.18083119,-2.17239213,0.00843906403,0.0131144514,0.117468372,683,683,23.7730598,1
50,0.362678647,0.947843671,0.747593999,2.05811644,2.03368092,0.0244355202,0.016037507,0.263374478,1024,1024,26.765625,1
51,-0.322522759,-0.520578444,-0.232000172,-1.07510138,-1.06115592,0.0139454603,0.0193025563,0.381530792,1024,1024,29.2714844,1
52,-0.142845392,0.0884484053,0.351707339,0.297310352,0,0,0,0,0,0,0,0
53,-0.585368454,0.350717664,-0.0190850496,-0.25373584,-0.265476286,0.0117404461,0.0225270558,0.519647419,1024,1024,28.9492188,1
54,0.673400402,0.078540206,-0.461091995,0.290848613,0.274510294,0.0163383186,0.0227627195,0.530576825,1024,1024,28.6289062,1
55,1.0491308,0.4210428,0.126662731,1.59683633,1.59317935,0.00365698338,0.0101437028,0.105364174,1024,1024,24.6894531,1
56,-0.411778271,0.85472548,0.819137335,1.26208448,1.27666354,0.0145790577,0.0169051439,0.292642713,1024,1024,27.3759766,1
57,-0.125957251,0.60251689,-0.66146946,-0.184909821,-0.179894581,0.00501523912,0.0136116771,0.18972443,1024,1024,27.0175781,1
58,-1.01401508,0.686632633,-0.407545805,-0.73492825,-0.733161151,0.0017670989,0.0121097984,0.15016675,1024,1024,24.9238281,1
59,-0.210744202,0.465138197,-0.308947146,-0.0545531511,0,0,0,0,0,0,0,0
