benchmark_name,walks_per_point,epsilon,zombie_rmse,wost_rmse,rmse_ratio_zombie_over_wost,zombie_mean_steps,wost_mean_steps,zombie_elapsed_seconds,wost_elapsed_seconds
neumann_convergence,16,0.0001,0.04047968702591412,0.041398495052,0.9778057626265935,282.194375,30.9261363636,2.0586052000289783,1.1064494
neumann_convergence,64,0.0001,0.022540789264110694,0.0249694596414,0.9027343638120824,227.22484375,33.5192550505,6.755999400047585,4.4375541
neumann_convergence,256,0.0001,0.01725571445046768,0.0130824408186,1.3189980898621239,238.82234375,34.4566761364,27.999732699943706,17.2011479
neumann_convergence,1024,0.0001,0.013093163041136812,0.011408497157,1.1476676428939756,239.6541015625,34.4659584122,111.35396179999225,71.0559145
neumann_epsilon,256,0.01,0.016641982268854626,0.152940139554,0.10881369872804834,109.80930397727273,6.7528189433,59.523888999945484,9.6680753
neumann_epsilon,256,0.001,0.012796144496344265,0.0267646099194,0.47809942064835165,235.35195707070707,15.9036324098,65.15209300001152,10.605231
neumann_epsilon,256,0.0001,0.01531770379437957,0.0124854255182,1.2268467560077114,251.10085227272728,32.207876933,29.126832099980675,15.1489157
neumann_epsilon,256,1e-05,0.014175312309886431,0.0139836838553,1.0137037176018393,257.0953282828283,48.8789867912,24.93314070010092,17.9185367
neumann_mixed_grid,256,0.0001,0.01226660304619281,0.0119632230828,1.0253593836120127,139.3502374387255,19.6191252461,82.36145820003003,16.1417769
